Question ID,GPT Response,Ground Truth Answer,Prompt
bc6ac3f7095511ebbdaeac1f6bf848b6,Sunset In Naples.,Sunset In Naples,"Virasat (1997 film)
Virasat is a 1997 Indian Hindi film, directed by Priyadarshan. The story was written by Kamal Haasan and adapted from the Tamil film"" Thevar Magan"". Mushir- Riaz duo produced the film. It stars Anil Kapoor, Tabu, Amrish Puri, Pooja Batra, Milind Gunaji and Govind Namdeo. The music was composed by Anu Malik and S. P. Venkatesh, with the former composing the songs and the latter composing the score. The film marked the comeback for Priyadarshan in Hindi cinema. Music director Annu Malik reused some of the original tunes of Ilaiyaraaja from"" Thevar Magan"". Tabu has done beatboxing in this movie for the song Payalay Chunmun. "" Virasat"" received eleven nominations at the 43rd Filmfare Awards, including Best Film, Best Director for Priyadarshan, Best Actor for Kapoor, Best Actress for Tabu, and Best Supporting Actress& Best Female Debut for Batra, and won in seven categories, including Best Film( Critics), Best Actor( Critics) for Kapoor, Best Actress( Critics) for Tabu, Best Supporting Actor for Puri, and Best Story for Haasan. With worldwide earnings of over,"" Virasat"" emerged as one of the highest- grossing Bollywood films of 1997.

Which film was released first, Sunset In Naples or The Storm Rider?"
c54c75a208db11ebbd9cac1f6bf848b6,No.,yes,"Park Chang-hyun
Park Chang- hyun( born June 8, 1966) is a South Korean football coach and former player.

Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?"
1a344858086711ebbd5eac1f6bf848b6,All About Anna,"Spy Today, Die Tomorrow","Bhavna (film)
Bhavna is a 1984 Hindi film directed by Pravin Bhatt in directorial debut of the cinematographer. The film stars Shabana Azmi, Marc Zuber, Saeed Jaffrey, Rohini Hattangadi, Kanwaljit Singh, Satish Shah and Urmila Matondkar. The film's music is by Bappi Lahiri.

Which film has the director who was born earlier, All About Anna or Spy Today, Die Tomorrow?"
882b017d089811ebbd77ac1f6bf848b6,Marco Donadel,Marco Donadel,"John James McCook (professor)
John James McCook, Jr.( February 4, 1843 – January 9, 1927) was a chaplain in the Union Army during the American Civil War, and postbellum lawyer, professor, and theologian. He was a member of the Fighting McCooks, a family of Ohioans who contributed 15 members to the Union army.

Who was born first out of Marco Donadel and Carrie Finlay?"
9494fa760bdb11eba7f7acde48001122,"Tokyo, Japan.",Reykjavík,"Paul Hardy (baseball)
Paul James Hardy (September 17, 1910 – August 1979) was an African-American baseball catcher in the Negro Leagues. He played from 1932 to 1945 with several teams.

Where was the composer of song Unravel born?"
4aee95dc0bd911eba7f7acde48001122,New York City.,New York,"Summer Food Service Program
The Summer Food Service Program (SFSP) began in 1968. It was an amendment to the National School Lunch Act. Today, the SFSP is the largest federal resource available for local sponsors who want to combine a child nutrition program with a summer activity program. Sponsors can be public or private groups, such as non-profit organizations, government entities, churches, universities, and camps. The government reimburses sponsors for the food at a set rate. There are still communities that have not created a Summer Food Service Program in their community. For those individuals that want to help ensure children have meals during the summer, they can get more information from the USDA or their state government agencies.

Where was the director of film Meet Me On Broadway born?"
19ab7c2a0bdd11eba7f7acde48001122,Plön.,San Antonio,"St. John's Church, Plön
St. John's Church in the north German town of Plön was built in 1685 as an independent parish church when Plön's new town, Neustadt, was developed by Duke John Adolphus. The timber- framed hall church( Saalkirche), with its three- sided polygonal end, was altered in 1861 by the installation of new windows. Further changes were made in 1910, when the interior was changed to the style of Gothic Revival.

Where did Carlos Bee's father die?"
885ba7220bdc11eba7f7acde48001122,"Naples, Italy.",Venice,"Cleveland Botanical Garden
The Cleveland Botanical Garden, located in the University Circle neighborhood of Cleveland, Ohio, in the United States, was founded in 1930 as the Garden Center of Greater Cleveland. It was the first such organization in an American city. Originally housed in a converted boathouse on Wade Park Lagoon, the center served as a horticultural library, offering classes and workshops for gardeners and spearheading beautification projects in the community. In 1966, having outgrown its original home, the Garden Center moved to its present location in University Circle, the site of the old Cleveland Zoo. Remnants of the old bear pit still remain in the Ohio Woodland Garden. In 1994, the organization's Board of Trustees changed the name to Cleveland Botanical Garden to reflect a dramatically expanded mission and launched an ambitious capital campaign to develop a facility that would support the enhanced program agenda. The expanded and renovated building, designed by Graham Gund Architects of Cambridge, Massachusetts, opened to the public in July 2003.

Where was the father of Eugene Fubini born?"
66f6f0e60baf11ebab90acde48001122,Matilda of Guelders.,Theodora,"Chiriyakhana
Chiriakhana or Chiriyakhana  is a 1967 Indian Bengali-language crime thriller film, based on the story of the same name by Sharadindu Bandyopadhyay, directed by Satyajit Ray starring Uttam Kumar as Byomkesh Bakshi. The screenplay is written by Satyajit Ray. The film was once considered Ray's worst film because of its complex plot, but nowadays many intellectuals and film experts consider it Ray's most brilliant movie. The flexible acting of Uttam Kumar in the movie was praised by many critics at that time.

Who is Alberic Ii Of Spoleto's maternal grandmother?"
aced599e08c811ebbd92ac1f6bf848b6,"""Lay The Favorite""",Lay The Favorite,"Abe no Munetō
Abe no Munetō was based at the Isawa Stockade. He occupied the fort called the Tonomi Palisade( 鳥海冊,"" tonomi- saku"") that was established on the north side of the Isawa at an uncertain date. In 1061, during the Zenkunen War, Abe no Munetō defeated the Minamoto forces in the Battle of Tonomi Palisade.

Which film was released more recently, An Unreasonable Man or Lay The Favorite?"
6faf10f40bde11eba7f7acde48001122,German,Indian,"Friedrich Rosen
Friedrich Rosen or Fritz Rosen (Leipzig, August 30, 1856 – November 27, 1935, Beijing) was a German Orientalist, diplomat and politician. From May to October 1921 he was the Foreign Minister of Germany.

What nationality is Ameena Begum's husband?"
9f00dfe2089411ebbd75ac1f6bf848b6,Dean Evans,Dean Evans,"Jock Campbell (British Army officer)
Major- General John Charles Campbell,( 10 January 1894 – 26 February 1942), known as Jock Campbell, was a British Army officer and a Scottish recipient of the Victoria Cross, the highest award for gallantry in the face of the enemy that can be awarded to British and Commonwealth forces.

Who was born later, Paolo Marcellini or Dean Evans?"
6be347940baf11ebab90acde48001122,David Berliner,Mihnea Turcitul,"David Berliner
David C. Berliner is an educational psychologist. He was professor and dean of the Mary Lou Fulton Institute and Graduate School of Education.

Who is the paternal grandfather of Alexandru Coconul?"
db9c68800bdd11eba7f7acde48001122,France,Paris,"Dale Graham
Dale Allison Graham (born October 6, 1951) is a former politician in New Brunswick, Canada. He served as an MLA from 1993 to 2014, as Speaker of the Legislative Assembly of New Brunswick from 2010 to 2014, and as a member of the provincial cabinet from 1999 to 2006.

Where was the place of death of the director of film Judith Therpauve?"
c55aecfe08ae11ebbd83ac1f6bf848b6,Jenny Algelid-Bengtsson,Jenny Algelid-Bengtsson,"Normal (2003 film)
Normal is a 2003 drama film produced by HBO Films, which became an official selection at the 2003 Sundance Film Festival. Jane Anderson, the film's writer and director, adapted her own play, ""Looking for Normal"". The film is about a fictional Midwestern factory worker named Roy Applewood, who stuns his wife of 25 years by saying he wishes to undergo sex reassignment surgery and transition to a woman. In an HBO interview, Anderson was asked ""Were you drawing on any sources when you were researching this? Or was it purely out of your imagination?"", to which she replied ""Oh, it's my imagination, it's all fiction."". She also says that she wanted to use it as a metaphor for a study of marriage, calling transition the ""ultimate betrayal"".

Who was born later, Richard Longstreth or Jenny Algelid-Bengtsson?"
d4f53b200baf11ebab90acde48001122,Louis de Broglie.,Victor de Broglie,"Pathlaag
Pathlaag is a 1964 Indian Marathi- language thriller film produced and directed by Raja Paranjape. It is an adaptation of the novel"" Asha Parat Yete"" written by Jayant Devkule. The film stars Kashinath Ghanekar and Bhavana in their acting debuts. The film was a commercial success, and won the National Film Award for Best Feature Film in Marathi. It was later remade in Tamil as"" Idhaya Kamalam""( 1965) and in Hindi as"" Mera Saaya""( 1966).

Who is the father of Auguste-Théodore-Paul De Broglie?"
680e2568089d11ebbd78ac1f6bf848b6,Face in the Rain,Face In The Rain,"Kazemabad, Mirbag-e Shomali
Kazemabad( also Romanized as Kāz̧emābād) is a village in Mirbag -e Shomali Rural District, in the Central District of Delfan County, Lorestan Province, Iran. At the 2006 census, its population was 50, in 10 families.

Which film has the director died first, Face In The Rain or Above The Rim?"
4faf4b760bb011ebab90acde48001122,Nehro Mohammed.,Louise d'Aumont,"Nehro Mohammed
Nehro Mohammed Abdul-Karim Kasnazan is an Iraqi politician who led the Iraq Assembly of National Unity (now the Coalition for Iraqi National Unity) electoral coalition.

Who is the mother-in-law of Maria Caroline Gibert De Lametz?"
07f908b20bdd11eba7f7acde48001122,"Moscow, Russia",Moscow,"Danny García
Danny Óscar García( born March 20, 1988) is an American professional boxer. He has held multiple world championships in two weight classes, including the unified WBA( Super), WBC,"" The Ring"" magazine and lineal light welterweight titles between 2012 and 2015, and the WBC welterweight title from 2016 to 2017. As of August 2019, Garcia is ranked as the world's fifth best active welterweight by BoxRec, sixth by"" The Ring"" and seventh by the Transnational Boxing Rankings Board.

Where was the place of death of the director of film Foma Gordeyev (Film)?"
5b8ff9cc08d111ebbd95ac1f6bf848b6,The Pride And The Passion.,The Pride And The Passion,"Folco Quilici
Folco Quilici (9 April 1930 – 24 February 2018) was an Italian film director and screenwriter. He directed a total of 22 films between 1952 and his retirement in 2005. His 1955 film ""L'ultimo paradiso"" won the Silver Bear in the documentary category at the 7th Berlin International Film Festival.

Which film was released earlier, The Pride And The Passion or Lamhe?"
ea3c4b2e08ce11ebbd94ac1f6bf848b6,Yes.,no,"The Horse
""The Horse"" is an American instrumental song by Cliff Nobles and Company. It was released as the B-side of the single ""Love is All Right"" and is simply an instrumental version of that song. It peaked at #2 on both the US ""Billboard"" Hot 100 chart (in June 1968) and the US ""Billboard"" R&B chart.

Are Sand River (Limpopo) and Dennis Creek both located in the same country?"
