Question ID,GPT Response,Ground Truth Answer,Prompt
68bb42e00bd911eba7f7acde48001122,Nathaniel Kahn,Yale,"The Price of Everything
The Price of Everything is an English-language US documentary directed by Nathaniel Kahn and produced by Jennifer Blei Stockman, Debi Wisch, Carla Solomon.

The Price
The Price may refer to:

The Price of Life
The Price of Life may refer to:

Johann, Count of Cleves
Johann was last Count of Cleves, from 1347 through 1368. Upon his death in 1368, the counties of Cleves and Count of Mark were united. Johann was the youngest son of Dietrich VII, Count of Cleves and his second wife Margaret of Habsburg. He succeeded in 1347 his brother Dietrich VIII, Count of Cleves who had died without sons. He married Mechteld of Guelders( † 1384), daughter of Reginald II, Duke of Guelders, but the marriage remained childless. After his death, the County of Cleves went to Adolf III of the Marck and so to the Counts of Marck.

Deh Now-e Karam Ali
Deh Now -e Karam Ali( also Romanized as Deh Now- e Karam ‘ Alī; also known as Dehnow and Deh Now Alashtar) is a village in Khaveh- ye Shomali Rural District, in the Central District of Delfan County, Lorestan Province, Iran. At the 2006 census, its population was 48, in 9 families.

Elsie Allen High School
Elsie Allen High School (EAHS) is a high school located in Santa Rosa, California at 599 Bellevue Ave. It is part of the Santa Rosa High School District, which is itself part of Santa Rosa City Schools. The primary feeder school is Cook Middle School. The school is named after Elsie Allen.

Michael Davis (comics creator)
Michael Davis( born April 29, 1958) is an American comics artist, writer, and one of the co-founders of Milestone Media.

Where did the director of film The Price Of Everything study?"
de7c73480bdc11eba7f7acde48001122,Lev Arnshtam.,Jerseyville,"The Birth of Venus (disambiguation)
The Birth of Venus may refer to the birth of the mythological goddess Venus. Other uses include: In paintings, the term"" the birth of Venus"" has often been interchanged with"" Venus Anadyomene"". For examples of this theme, see: In literature: In music:

Morning Star
Morning star, most commonly used as a name for the planet Venus when it appears in the east before sunrise Morning star, a name for the star Sirius, which appears in the sky just before sunrise during the Dog Days Morning star, a (less common) name for the planet Mercury when it appears in the east before sunrise

Where Is Freedom?
Where Is Freedom? is a 1954 Italian comedy-drama film directed by Roberto Rossellini. The film had a troubled production because, after shooting some scenes, Rossellini lost interest in the film and abandoned the set. The work was completed after about a year, mainly from Mario Monicelli, with some scenes also shot by Lucio Fulci and Federico Fellini. Despite that, Rossellini is the sole credited director of the film.

Lev Arnshtam
Lev Oskarovich Arnshtam (15 January 1905 – 26 December 1979) was a Soviet film director and screenwriter. He directed nine films between 1936 and 1967.

Anthony Warner (chef)
Anthony Warner( born 1973) is a British chef and food writer and the author of the"" Angry Chef"" blog. His first book,"" The Angry Chef"", has been seen as a reaction to and debunking of food faddism.

Neon Maniacs
Neon Maniacs is 1986 horror film. The film was also released under the title Evil Dead Warriors.

History of Leicestershire
The history of Leicestershire:

What is the place of birth of the director of film Venus Makes Trouble?"
7fc10b4c087211ebbd66ac1f6bf848b6,Miles From Home,Miles From Home,"Meraa Dost Meraa Dushman
Meraa Dost Meraa Dushman is a 1984 Indian Bollywood film directed by Raj Khosla and produced by Johny Bakshi. It stars Shatrughan Sinha, Sanjeev Kumar, Smita Patil and Geeta Behl in pivotal roles.

Teri Yaad (film)
Teri Yaad("" Your Memory"") was the first- ever feature film released on 7 August 1948 in Pakistan after the independence, on Eid. It was the first film released after the birth of Pakistan on 14 August 1947.

Pehchaan 3D
Pehchaan 3D is the first Punjabi 3 D movie based on a true story.

The Curse of Sleeping Beauty
The Curse of Sleeping Beauty is a 2016 American fantasy horror film directed by Pearry Reginald Teo and written by Teo alongside Josh Nadler. The film stars Ethan Peck, India Eisley and Natalie Hall. It is based on a comic book of the same name by Everette Hartsoe and the story ""Little Briar Rose"" by the Brothers Grimm and Charles Perrault. Filming took place in Los Angeles, California. The film was released by 2B Films on May 13, 2016.

Hugh Clark
Hugh Clark or Hugh Clarke may refer to:

Prime Minister of New Zealand
The Prime Minister of New Zealand (Māori: Te Pirimia o Aotearoa) is the head of government of New Zealand. The incumbent Prime Minister, Jacinda Ardern, leader of the New Zealand Labour Party, took office on 26 October 2017.

Jolow Dar
Jolow Dar( also Romanized as Jolow Dār and Jelow Dar) is a village in Khobriz Rural District, in the Central District of Arsanjan County, Fars Province, Iran. At the 2006 census, its population was 657, in 148 families.

Which film has the director who was born later, Meraa Dost Meraa Dushman or Miles From Home?"
0d97858808c111ebbd8aac1f6bf848b6,Oriental Nights.,Oriental Nights,"Arab cinema
Arab cinema or Arabic cinema refers to the cinema of the Arab world.

Cinema of Cyprus
Cypriot cinema refers to the cinema of Cyprus, which was born much later than the cinema of other countries.

Yang Mingming
Yang Mingming (born 1987) is a Chinese filmmaker. She graduated from National Academy of Chinese Theatre Arts. "" Female Directors"" (2012) is one of her significant work.

Khela
Khela ( ""Game"") (2008) is a Bengali film by Rituparno Ghosh. The film is about an idealistic director's (Prosenjit Chatterjee) quench to make a film with a boy who he thinks is just perfect for the role. Khela also marks actress Manisha Koirala's foray into Bengali cinema.

Diane Bertrand
Diane Gonzales Bertrand( born 20 November 1951) is a French film director and screenwriter. Her film"" Un samedi sur la terre"" was screened in the Un Certain Regard section at the 1996 Cannes Film Festival.

Curtis Anderson
Curtis Lee Anderson( born May 16, 1957) is a former American football defensive end in the National Football League for the Kansas City Chiefs and Green Bay Packers. He also was a member of the Michigan Panthers, Oklahoma Outlaws and Jacksonville Bulls in the United States Football League. He played college football at Central State University.

Chathurika Peiris
Chathurika Jayamani Peiris( born 2 January 1980) is an award- winning, actress in Sri Lankan cinema and television. She is best known for the roles in television serials"" SepalikaSwayanjatha"" and"" Hiru Thanivela"".

Which film has the director born earlier, Pieces Of A Woman or Oriental Nights?"
05ff422508cc11ebbd93ac1f6bf848b6,Dudley Russell,Dudley Russell,"Lance Serrano
Lancer France Mendoza Serrano( born May 22, 1990 in Mandaluyong City, Philippines), better known as Lance Serrano, is a Filipino actor, commercial model and gym instructor, Serrano have a several tv shows in GMA Network.

Diego Serrano
Diego Serrano( born February 5, 1973) is an Ecuadorian- born American actor.

Joseph Serrano
Joseph Serrano (born April 18, 1984 in Caguas, Puerto Rico) is a Puerto Rican who was an amateur boxing star.

Carol Berman
Carol Berman (born September 21, 1923) is a New York Democratic Party politician from Lawrence, in Nassau County, New York, United States, who served in the New York State Senate from 1979 to 1984. Berman first achieved attention for her efforts to prevent the landing of Concorde and other supersonic transports at nearby John F. Kennedy International Airport.

Westminster Abbey
The only extant depiction of Edward's abbey, together with the adjacent Palace of Westminster, is in the Bayeux Tapestry. Some of the lower parts of the monastic dormitory, an extension of the South Transept, survive in the Norman undercroft of the Great School, including a door said to come from the previous Saxon abbey. Increased endowments supported a community increased from a dozen monks in Dunstan's original foundation, up to a maximum about eighty monks, although there was also a large community of lay brothers who supported the monastery's extensive property and activities.

Portugal
Portugal maintains a unitary semi-presidential republican form of government and is a developed country with an advanced economy, and a high living standard, having the 18th highest Social Progress in the world, putting it ahead of other Western European countries like France, Spain and Italy. It is a member of numerous international organizations, including the United Nations, the European Union, the Eurozone, OECD, NATO and the Community of Portuguese Language Countries. Portugal is also known for having decriminalized the usage of all common drugs in 2001, the first country in the world to do so. However, drugs are still illegal in Portugal.

Esmatabad, Kerman
Esmatabad( also Romanized as ʿ Eṣmatābād) is a village in Fahraj Rural District, in the Central District of Fahraj County, Kerman Province, Iran. At the 2006 census, its population was 74, in 21 families.

Was Dudley Russell or Juan René Serrano born first?"
3450ecb008c511ebbd8eac1f6bf848b6,The Lady Owner.,Behind Prison Gates,"Who Saw Her Die?
Who Saw Her Die? is a 1972 Italian ""giallo"" film directed by Aldo Lado and Vittorio De Sisti, starring Anita Strindberg and George Lazenby. Lazenby and Strindberg play the parents of a murdered girl, who pursue her black-veiled killer throughout Venice. "" Who Saw Her Die? "" features music by Ennio Morricone, and has seen positive reviews for Lazenby's performance.

Women of San Quentin
Women of San Quentin is a 1983 TV movie about female prison guards at San Quentin Prison. It stars Stella Stevens and Debbie Allen. It was based on a story by Larry Cohen. He had gone to San Quentin to research a different project and was intrigued by finding a female guard there. He sold it to television but says it was rewritten and changed from the story he originally conceived.

American International Pictures
The other key producer for AIP was Alex Gordon who mostly made movies though his Golden State Productions outfit, usually written by Lou Rusoff. He made Girls in Prison (1956), with director Edward L. Cahn who would become one of AIP's most prolific directors. AIP released it on a double bill with Hot Rod Girl (1956).

Captain Bill
Captain Bill is a 1936 British comedy film directed by Ralph Ceder and starring Leslie Fuller, Judy Kelly and Hal Gordon. A barge operator helps a schoolteacher tackle a gang of criminals.

Koratty Pattanam Railway Gate
Koratty Pattanam Railway Gate is a 2011 Malayalam film directed by debutant Hafiz Ismail, starring mainly newcomers. The leade roles are by Ajay Natesh and Mallika.

Agostino Rovere
Agostino Rovere (1804, Monza – 1865, New York City) was an Italian operatic bass. After studying singing in Milan, he made his professional opera debut in 1826 at the opera house in Pavia. In 1828 he portrayed Clemente in the world premiere of Vincenzo Bellini's ""Bianca e Fernando"" at the Teatro Carlo Felice in Genoa. In 1839 he sang the role of Pedrigo in the world premiere of Gaetano Donizetti's ""Gianni di Parigi"" at La Scala. He returned to that opera house the following year to create the role of La Rocca in the world premiere of Giuseppe Verdi's ""Un giorno di regno"". In 1842 he portrayed the role of Marquis de Boisfleury in the world premiere of Donizetti's ""Linda di Chamounix"" at the Kärntnertortheater in Vienna. In 1847–1848 he was committed to the Royal Opera House in London where he sang Bartolo in Wolfgang Amadeus Mozart's ""The Marriage of Figaro"", Don Magnifico in Rossini's ""La Cenerentola"", Dulcamara in Donizetti's ""L'elisir d'amore"", Leporello in ""Don Giovanni"", and Mustafà in Gioachino Rossini's ""L'italiana in Algeri""

Glauco Onorato
Glauco Onorato( December 7, 1936 – December 31, 2009) was an Italian actor and voice actor. As an actor and dubber popular with audiences throughout Italy, he was renowned for voicing over nearly all of Bud Spencer's roles as Spencer had a thick Naples accent. Onorato had worked consistently from the late 1950s until shortly before his death.

Which film has the director who died later, The Lady Owner or Behind Prison Gates?"
0a65b7300bb011ebab90acde48001122,King Louis I of Bavaria.,"Joseph, Duke of Saxe-Altenburg","Princess Olga Andreevna Romanoff
Princess Olga Andreevna Romanoff (born 8 April 1950) is a Russian princess and descendant of the House of Romanov. She is the president of the Romanov Family Association.

Grand Duke George of Russia
There have been several dynasts of Russian Imperial House whose name is George: Currently, also son of Maria Vladimirovna of Russia, uses the designation Grand Duke George Mikhailovitch of Russia.

Grand Duchess Olga Pavlovna of Russia
Grand Duchess Olga Pavlovna of Russia  was a ""Grand Duchess of Russia"" as the second youngest daughter and seventh child of Emperor Paul I of Russia and his empress consort, Sophie Dorothea of Württemberg.

The Devil, You + Me
The Devil, You+ Me is the sixth studio album by German indie rock band The Notwist. It was released in 2008.

Kristin Lavransdatter (film)
Kristin Lavransdatter is a 1995 Norwegian film directed by Liv Ullmann, featuring Elisabeth Matheson, Bjørn Skagestad, Jørgen Langhelle, Lena Endre and Sverre Anker Ousdal, based on"" Kristin Lavransdatter"" by Sigrid Undset. The film was selected as the Norwegian entry for the Best Foreign Language Film at the 68th Academy Awards, but was not accepted as a nominee.

The TV Set
The TV Set is a 2006 comedy-drama film directed by Jake Kasdan and starring David Duchovny, Sigourney Weaver, Ioan Gruffudd, and Judy Greer. The screenplay concerns an idealistic writer attempting to bring his vision for a TV show to fruition on the small screen.

Canena
Canena is a city located in the province of Jaén, Spain. According to the 2014 estimate (INE), the city has a population of 1,981 inhabitants.

Who is Olga Constantinovna Of Russia's maternal grandfather?"
7b33f605088411ebbd6dac1f6bf848b6,"The director of ""The Ballad of Cossack Golota"" died later.",Taipei Story,"The Ballad of Cossack Golota
The Ballad of Cossack Golota  is a 1937 Soviet action drama film directed by Igor Savchenko.

Taipei Story
Taipei Story is a 1985 Taiwanese film directed, scored, and co-written by filmmaker Edward Yang — his second full- length feature film and third overall. The film stars Yang's fellow filmmaker Hou Hsiao -hsien, and singer Tsai Chin, whom Yang subsequently married. It is one of the earliest films of the New Taiwanese Cinema. In the United States, Janus Films gave a limited release of the film's 4 K restoration, done by the World Cinema Project, on March 17, 2017.

Tokyo Laboratory
In addition, Tokyo Laboratory has processed many films from Taiwan and Mainland China throughout its history. Such films include Red Sorghum( film), Farewell My Concubine( film), In the Heat of the Sun etc.

Roberto Benitez
Roberto Benitez( born July 30, 1980 in Brooklyn, New York) is a professional boxer from the United States.

The Crane's View Trilogy
Crane's View is a trilogy of novels written by American author Jonathan Carroll from 1997 to 2001, published by Nan A. Talese/ Doubleday. The books received reviews that ranged from average to good.

Nadamanu River
Nadamanu River is a river of Vanua Levu, Fiji.

Daniel Birt
Daniel Birt (23 June 1907 – 15 May 1955) was an English film director and editor.

Which film has the director died later, Taipei Story or The Ballad Of Cossack Golota?"
2db288200bde11eba7f7acde48001122,Paris,New York,"Oleg Kerensky
Oleg Aleksandrovich Kerensky CBE FRS , (16 April 1905 – 25 June 1984) was a Russian civil engineer, one of the foremost bridge designers of his time. Kerensky was born in St. Petersburg, Russia, the son of future Russian prime minister Alexander Kerensky, who survived the events of the Russian Civil War and emigrated to Paris in 1918. Both Oleg and his younger brother Gleb graduated as engineers in 1927, and both settled in England. As an associate of Dorman Long, Kerensky assisted on the landmark 1932 Sydney Harbour Bridge. As an associate, and then a partner, in the firm Freeman Fox & Partners, Kerensky designed many British road bridges and structures such as the 1951 temporary Dome of Discovery in London, the largest dome in the world. He was president of the Institution of Structural Engineers in 1970–71 and won their Gold Medal in 1977. After his death in London, the same institution began their Kerensky Memorial Conferences beginning in 1988. He was made a C.B.E. in 1964 and was elected a Fellow of the Royal Society in 1970. Kerensky was the father and namesake of dance critic Oleg Kerensky, Jr (1930–1993). Oleg Junior was in the 1981 film ""Reds"" portraying his grandfather when he was the head of the Russian Provisional Government.

Mother (1999 film, Russia)
Mother is a feature film based on real events the capture of an Ovechkin family in 1988.

Where Were You, Odysseus?
Where were you, Odysseus? is a 1978 Soviet three- part television war film directed by Timur Zoloyev. The film is based on the story of Alexei Azarov's"" The Road to Zeus"", about the actions of Soviet intelligence during the Great Patriotic War.

Emily Bond
Emily Bond( born 13 October 1973) is a British former professional tennis player.

Celebration, Florida
Celebration is a census-designated place (CDP) and a master-planned community in Osceola County, Florida, United States, located near Walt Disney World Resort and originally developed by The Walt Disney Company. As part of the Orlando–Kissimmee Metropolitan Statistical Area, Celebration's population was 7,427 at the 2010 census.

RCAF Station Saint John
RCAF Station St. John or RCAF Aerodrome St. John, was a military aerodrome that was established at the St John Municipal Airport in 1939. The airport was located in the neighborhood of Millidgeville in the city of St. John, New Brunswick.

Hemispheres (TV program)
Hemispheres is a news and current affairs program, co-produced by the Australian Broadcasting Corporation( ABC) and the Canadian Broadcasting Corporation( CBC). Its main focus was foreign events and international issues, using ABC and CBC correspondents from around the world. The program debuted in 2005. It aired on the Australia Network and CBC Newsworld channels, as well as on ABC2 in Australia, but not on the main free- to- air ABC and CBC channels. It was presented by CBC News anchor Ian Hanomansing from Vancouver, and ABC News presenter Felicity Davey in Sydney.

Where did Oleg Kerensky's father die?"
dc619d4808b911ebbd88ac1f6bf848b6,Chiang Chung-Ling.,Chiang Chung-Ling,"Chiang Chung-ling
Chiang Chung-ling (September 21, 1922 – March 18, 2015) was a Taiwanese army general, former Minister of Defense and Vice Chairman of the Kuomintang (Chinese Nationalist Party). As Minister of Defense, he called for the use of Sky Horse missiles to rival Chinese M-class missiles. Also, several high-profile military deaths occurred during his term as Minister of Defense. When being questioned by reporters outside the parliament on September 19, 1995, he replied with a rhetorical question, ""哪個地方不死人?Where do people not die?""). His reply caused a sensation and public condemnation, and finally he apologized on September 25, 1995. After a C-130H military transport plane crashed on October 10, 1997, near Taipei, Chiang Chung-ling resigned as Minister of Defense on October 11 to take responsibility for the crash, in which all five crew members died.

Timeline of Chiang Kai-shek
This is a timeline of Chiang Kai-shek's( Jiang Jieshi) life.

Madame Chiang Kai-shek: China's Eternal First Lady
Madame Chiang Kai-shek: China's Eternal First Lady is a book written by Laura Tyson Li, a correspondent at Financial Times, also a reporter a South China Morning Post, a biography of Soong Mei-ling, wife of modern China wartime leader Chiang Kai-shek.

Claudiu Tudor
Claudiu Dorin Tudor( born 29 April 1985) is a Romanian former footballer who played as a midfielder.

Ľubomír Gorelčík
Ľubomír Gorelčík( born 13 March 1997) is a Slovak football forward who currently plays for the Fortuna Liga club MŠK Žilina.

Rosa
Rosa or De Rosa may refer to:

Neema Barnette
Neema Barnette is an American film director, and the first African-American woman to direct a primetime sitcom. Barnette was the first African-American woman to get a three-picture deal with Sony. Since then, she accumulated a number of awards, including a Peabody, an Emmy and NAACP Image Award.

Who died earlier, Chiang Chung-Ling or George Andreadis?"
