Question ID,GPT Response,Ground Truth Answer,Prompt
e0036a5d086a11ebbd5fac1f6bf848b6,Ela Gandhi,Ela Gandhi,"Zina Morhange
Zenaida Paley, better known as Zina Morhange (1 June 1909 – 1 October 1987) was a Polish-born French physician and a member of the French Resistance during the Second World War. She was born in Lódz, into a Jewish family. They emigrated to France, where she married Jean Morhange, a Jewish doctor two years older than her, and they settled at Chamberet. At the outbreak of war, they joined the Resistance together, but Jean was killed in a car accident in 1941. Jean's brother was Pierre Morhange, a poet, who survived the war.

Band-e Bast, Fars
Band -e Bast is a village in Qotbabad Rural District, Kordian District, Jahrom County, Fars Province, Iran. At the 2006 census, its population was 41, in 8 families.

Base Ball Bear
Base Ball Bear is a Japanese rock band from Tokyo that made its major debut in 2006 with EMI Music Japan. Although assembled in autumn 2001, the band formally began in 2002, and started off with self-produced releases.

Who was born earlier, Ela Gandhi or Sebastián Borensztein?"
8cb79c16085a11ebbd5cac1f6bf848b6,Red Sparrow,The Flying Liftboy,"Willie Dennis
Willie Dennis ( né William DeBerardinis, January 10, 1926, Philadelphia – July 8, 1965, New York City) was an American jazz trombonist known as a big band musician but who was also an influential bebop soloist.

Paul I, Prince Esterházy
Paul I, Prince Esterházy of Galántha( full German name:"" Paul Fürst Esterházy von Galantha""; full Hungarian name:"" galánthai herceg Esterházy Pál"") ( 8 September 1635 – 26 March 1713) was the first Prince Esterházy of Galántha from 1687 to 1713, Palatine of the Kingdom of Hungary from 1681 to 1713, and an Imperial Field Marshal. Paul was also an accomplished poet, harpsichordist, and composer. He actively participated in various battles against the Ottoman Turks during the Fourth Austro- Turkish War( 1663 – 1664) and the Great Turkish War( 1662 – 1669). Paul is credited with establishing the wealth, power, and influence of the Princely House of Esterházy.

Tarkheh
Tarkheh( also Romanized as Tārkheh) is a village in Bam Rural District, Bam and Safiabad District, Esfarayen County, North Khorasan Province, Iran. At the 2006 census, its population was 206, in 68 families.

Which film has the director who was born earlier, Red Sparrow or The Flying Liftboy?"
95b5b8da08bd11ebbd8aac1f6bf848b6,The Cemetery Club.,Uzhaikkum Karangal,"Wolfgang Bibel
Leonhard Wolfgang Bibel (born 1938) is a German scientist and one of the founders of the research area of artificial intelligence in Germany. Until 2004 he was the head of the intellectics research group at the computer science department of the Darmstadt University of Technology.

Kogalym International Airport
Kogalym Airport is an airport in Khanty- Mansi Autonomous Okrug, Russia located 9 km southeast of Kogalym. It accommodates medium- sized airliners.

Agricultural road
An agricultural road or farm track is a service road that serves predominantly agricultural or forestry purposes and has only local significance. Agricultural roads are typically unpaved dirt roads or covered with gravel, but in some cases asphalt roads are agricultural roads. In the United States, a"" farm- to- market road"" or"" ranch- to- market road""( sometimes"" farm road"" or"" ranch road"" for short) is a state road or county road that connects rural or agricultural areas to market towns.

Which film was released first, The Cemetery Club or Uzhaikkum Karangal?"
962889100baf11ebab90acde48001122,Wang Mang.,Longqing,"Hedonology
Hedonology( Hedonics), is the study of the impact an injury or incident had on a persons lifestyle.

Joseph Van Dam
Joseph Van Dam (Willebroek, 2 November 1901 — Willebroek, 31 May 1986) was a Belgian professional road bicycle racer. Van Dam entered the 1926 Tour de France, won three stages and finished 12th place in the general classification

Eleanor of Aragon, Countess of Toulouse
Eleanor of Aragon, Countess of Tolouse( 1182–1226) was a daughter of King Alfonso II of Aragon and Sancha of Castile, Queen of Aragon. She married Raymond VI, Count of Toulouse.

Who is Wang Xijie's father-in-law?"
314f72c20bde11eba7f7acde48001122,American,United States,"Emperor Ruizong of Tang
Emperor Ruizong of Tang (22 June 662 – 13 July 716), personal name Li Dan, also known at times during his life as Li Xulun, Li Lun, Wu Lun, and Wu Dan, was the fifth and ninth emperor of Tang Dynasty. He was the eighth son of Emperor Gaozong and the fourth son of Emperor Gaozong's second wife Empress Wu (During the first period, he did not rule the, and the entire government In the hands of to his mother, Empress Wu, later as Wu Zetian Is known Was). In February 684, Li Dan's mother Empress Wu demoted his older brother Emperor Zhongzong (Li Xian) who had attempted to rule free of his mother, and named him emperor (as Emperor Ruizong). Emperor Ruizong, however, was a puppet under control of his mother and did not have any real power. In October 690 he ceded the imperial throne to his mother, who installed herself as empress regnant – the only woman in Chinese history ever to rule as empress regnant. Emperor Ruizong was reduced to the position of crown prince, with the unconventional title of ""Huangsi"" (皇嗣, ""imperial successor""). In the following years, Empress Wu's nephews Wu Chengsi and Wu Sansi tried to have one of them named heir to the throne, but Wu Zetian resisted these calls. Eventually, in October 698, faced with foreign invasion and dissatisfaction at home, Empress Wu accepted the suggestion of the chancellor Di Renjie and recalled the exiled Li Xian to the capital Luoyang. Soon, Li Dan offered to yield the position of crown prince to his elder brother, and Li Xian became crown prince instead. In 705, a coup overthrew Wu Zetian and restored Emperor Zhongzong to the throne. The five years of Emperor Zhongzong's reign were dominated by Zhongzong's empress consort, Empress Wei. In the beginning of July 710, Emperor Zhongzong died, allegedly poisoned by Empress Wei who then named Zhongzong's youngest son Li Chongmao the Prince of Wen emperor (as Emperor Shang). A mere two weeks later, Li Dan's sister Princess Taiping and Li Dan's son Li Longji the Prince of Linzi launched a coup which resulted in the death of Empress Wei. Princess Taiping, Li Longji, and Li Longji's brother Li Chengqi the Prince of Song then persuaded Li Dan to take the throne himself, and he agreed, returning to the throne in Emperor Shang's stead. Li Longji, although not the oldest son, was made crown prince on account of his accomplishments. Soon, however, tensions between Princess Taiping, who had many supporters, and Li Longji mounted. Eventually, in September 712, Emperor Ruizong, believing that astrological signs called for a change of emperors, abdicated in favor of Li Longji (as Emperor Xuanzong). However, at Princess Taiping's suggestion, Emperor Ruizong, now carrying the title of ""Taishang Huang"" (retired emperor), continued to wield actual power. However, in 713, suspecting Princess Taiping of planning a coup, Emperor Xuanzong acted first, killing her associates and forcing her to commit suicide. After the death of Princess Taiping, Emperor Ruizong himself yielded imperial powers to Emperor Xuanzong and left the governmental scene. He died in 716.

Innocent of Alaska
Saint Innocent of Alaska (August 26, 1797 – March 31, 1879, O.S.), also known as Saint Innocent Metropolitan of Moscow (Russian Святитель Иннокентий Митрополит Московский) was a Russian Orthodox missionary priest, then the first Orthodox bishop and archbishop in the Americas, and finally the Metropolitan of Moscow and all Russia. Remembered for his missionary work, scholarship, and leadership in Alaska and the Russian Far East during the 19th century, he is known for his abilities as a scholar, linguist, and administrator, as well as his great zeal for his work.

Raymond H. Cooley
Raymond Henry Cooley( May 7, 1916 – March 12, 1947) was a soldier who received the Medal of Honor for actions in the campaign to recapture the Philippines from Japanese forces during World War II. Cooley joined the Army from Tennessee in September 1941. Cooley is one of a few known Medal of Honor recipients to have fallen on a grenade and survived.

What nationality is the director of film Rise Above: The Tribe 8 Documentary?"
29edeea4084c11ebbd56ac1f6bf848b6,Overill Dwyer-Brown,Overill Dwyer-Brown,"A Woman in White
A Woman in White (French: Le Journal d'une femme en blanc) is a 1965 French-Italian drama film directed by Claude Autant-Lara and starring Marie-José Nat, Jean Valmont and Claude Gensac. It was written by Jean Aurenche and André Soubiran. The film's sets were designed by the art director Max Douy.

Klaudia Dudová
Klaudia Dudová( born 2 September 1988) is a Czech actress of Roma origin. Dudová starred in the award- winning film"" The Way Out"".

Eslamabad-e Chahar Gavareh
Eslamabad -e Chahar Gavareh( also Romanized as Eslāmābād- e Chahār Gavāreh; also known as Eslāmābād) is a village in Tabadkan Rural District, in the Central District of Mashhad County, Razavi Khorasan Province, Iran. At the 2006 census, its population was 573, in 149 families.

Who was born first out of Overill Dwyer-Brown and Dragan Načevski?"
702515e80bdd11eba7f7acde48001122,Taiwan,India,"Harry (given name)
Harry is a male given name, the Middle English form of Henry. It is also a diminutive form of Harold, Harrison or Harvey. Harry may refer to:

Jonathan Chang
Jonathan Chang( 張洋洋)( Chang Yang- Yang)( born May 1, 1991) is a Taiwanese actor, most known for his role as"" Yang Yang"" in Edward Yang's 2000 film"" Yi Yi"".

Mighty Ships
Mighty Ships is a documentary television program produced by Exploration Production Inc. in Canada and aired on Discovery Channel Canada and also broadcast around the world. Each episode of the series follows a particular sea-going vessel and provides an insight into the ship and its crew.

Which country the director of film I See You (2006 Film) is from?"
8cd3fe6c0baf11ebab90acde48001122,Saint Ciarán of Clonmacnoise,Fíngen mac Áedo Duib,"Jan Rudziński
Jan Rudziński( born 22 September 1982) is a Polish badminton player. Rudziński started playing badminton when he was seven at the AZS Warszawa, and a part of the Polish national team in 1998 – 2004. Rudziński was a champion at the 2017 Iceland International in the men's doubles event with partner Paweł Prądziński.

Sharpe's Triumph
Sharpe's Triumph is the second historical novel in the Richard Sharpe series by Bernard Cornwell, first published in 1998. Sharpe is a sergeant in the army who attracts the attention of General Arthur Wellesley at Ahmednuggur.

BMD-3
Designed in the 1980s, the vehicle was manufactured by the Volgograd tractor factory under the industrial index Object 950. The BMD-3 entered service with the VDV in 1990 with only 137 vehicles being produced due to the economic depression. The operators of the BMD-3 are Angola and Russia. As of 2013, 123 BMD-3s and 60 BMD-4s are in service with the Russian Airborne Troops.

Who is Colgú Mac Faílbe Flaind's uncle?"
93dec34e0bdd11eba7f7acde48001122,France,France,"Orrin Dubbs Bleakley
Orrin Dubbs Bleakley( May 5, 1854 – December 3, 1927) was a Republican member of the U.S. House of Representatives from Pennsylvania.

El tonno
El tonno is a German Flash animated short series created by German comedian Elton, broadcast as part of his late night talk show on ProSieben, ""elton.tv"".

Johannes Swedborg
Johannes Swedborg,( 5 July 1824 in Skara- 16 June 1888 in Vänersborg) was a Swedish classical language man and newspaper publisher. Swedborg grew up in a poor home and made it into the Skara skola. The studies he financed by working as a private teacher in his spare time. At the age of 23 in 1847 he entered Uppsala University where he became a bachelor in 1856 and received his master's degree in 1857. In 1866 he became a newspaper publisher when he launched the liberal newspaper Wenersborgs- Posten, he was also the editor- in- chief, the paper was published twice weekly until 1872. Swedborg was married to Sofia Amalia Ramstedt with whom he had sons Anders( 1863- 1889), Herman Swedborg( 1865- 1926) and Ernst( 1867- 1934).

Which country Gilduin Of Le Puiset's father is from?"
5d71855608e711ebbda6ac1f6bf848b6,The Enchanted Desna,Neal Of The Navy,"Arthur N. Dare
Arthur N. Dare (May 25, 1850 in Onondaga County, New York – September 4, 1923) was a Minnesota Republican politician and Speaker of the Minnesota House of Representatives. The publisher of the ""Star News"" in Elk River, Minnesota, Dare was first elected to the Minnesota House of Representatives in 1894. Dare served three terms, becoming speaker in 1899.

Story in Taipei
Story in Taipei( also translated as"" Story of Taipei"") is a 2017 Taiwanese film written and directed by Huang Ying-hsiung( 黃英雄). It has been described as Taiwan's first cult film, of the"" so bad it's good"" type.

Love in a Cold Climate
Love in a Cold Climate is a novel by Nancy Mitford, first published in 1949. The title is a direct quotation from George Orwell's novel"" Keep the Aspidistra Flying""( 1936).

Which film has the director who is older than the other, The Enchanted Desna or Neal Of The Navy? "
