Question ID,GPT Response,Ground Truth Answer,Prompt
5c77f7ed08ac11ebbd82ac1f6bf848b6,Whitehorse Manor Junior School.,Sabawoon Rehabilitation Centre,"Antonia Malatesta of Cesena
Antonia Malatesta of Cesena, also known as Antonia Malatesta of Rimini, was the daughter (or possibly the niece) of Carlo I Malatesta, Lord of Cesena, Fano, Pesaro, and Rimini. To help ally himself with the House of Malatesta, Giovanni Maria Visconti, the Duke of Milan married Antonia in the city of Brescia in 1408. They had no issue. After Giovanni Maria’s assassination in 1412, the succeeding Duke of Milan, Filippo Maria Visconti, permitted Antonia to continue sharing the governance of the duchy for a few months. Although she soon retired to Cesena, she retained her title, Duchess of Milan.

Lucius Cornelius Sulla Felix (consul 33)
Lucius Cornelius Sulla Felix was a Roman senator of the first century AD. He was a ""consul ordinarius"" in AD 33 as the colleague of Galba, the future emperor. Felix was the son of Lucius Cornelius Sulla Faustus, and a great-grandnephew of the famed statesman Lucius Cornelius Sulla. His mother was Sextia and his older brother was Faustus Cornelius Sulla Lucullus. Felix may be the Lucius Sulla Tacitus describes under the year 21 as coming into conflict with the future general Domitius Corbulo over who was of higher rank at a gladiatorial show. ""Corbulo had age, national usage, and the feelings of the older senators in his favor,"" writes Tacitus. "" Against him Mamercus Scaurus, Lucius Arruntius and other kinsmen of Sulla strenuously exerted themselves. "" The matter was brought to the Senate where arguments filled the room until Drusus intervened and brought the body back to order. The matter was resolved when both Sulla and Scaurus apologized to Corbulo. Ronald Syme argues for this identification, and as Scaurus is identified as Felix's uncle and step-father, concludes that Scaurus had married his mother Sextia after the death of his father, and the grandfather of Felix and the father of Scaurus had married the same woman. An inscription recorded at Pisidian Antioch describes Felix as brother-in-law to Germanicus; Ronald Syme interprets this as proof that he was briefly married to Agrippina the Younger between the death of Gnaeus Domitius Ahenobarbus in the year 41 and her marriage to Gaius Sallustius Crispus Passienus.

William Christopher of Baden-Baden
Margrave William Christopher of Baden( born 12 October 1628 in Baden- Baden; died: 25 August 1652) was a margrave of Baden and canon at Cologne. He is a son of Margrave William I of Baden- Baden from his first marriage to Countess Catherine Ursula of Hohenzollern- Hechingen( died: 2 June 1640), the daughter of Count John George of Hohenzollern- Hechingen.

Which school was established first, Whitehorse Manor Junior School or Sabawoon Rehabilitation Centre?"
b4e780a5088f11ebbd72ac1f6bf848b6,Yes.,yes,"Eye of the Enemy
Eye of the Enemy are a death metal band from Melbourne, Australia. The band formed in 2006 and have since released an EP and two full- length albums with their third album scheduled to be released on 11 October 2019. They have undertaken national and international tours in support of their albums and have also supported international acts including Cradle of Filth, Amon Amarth, Fleshgod Apocalypse, Malevolent Creation, Despised Icon, Sybreed, At The Gates, Fear Factory, Children of Bodom, Hypocrisy and Kataklysm.

The Bad News Bears Go to Japan
The Bad News Bears Go to Japan (also known as The Bad News Bears 3) is a sport comedy film 1978 film release by Paramount Pictures and was the third and last of a series, following ""The Bad News Bears"" and ""The Bad News Bears in Breaking Training"". It stars Tony Curtis and Jackie Earle Haley, also featuring Regis Philbin in a small role and Japanese wrestler Antonio Inoki in a role.

Brudeferden i Hardanger
Brudeferden i Hardanger is a 1926 Norwegian silent drama film directed by Rasmus Breistein, starring Aase Bye. The script was written by Breistein, based on the novel"" Marit Skjølte"", by Kristofer Janson. The film is a romantic drama about two lovers who are separated and only get reunited in their old age. It started a trend of national romanticism in Norwegian film.

Are Little Sachigo Lake and Holden Lake located in the same country?"
97ce0ec00baf11ebab90acde48001122,Louis XV of France,Stanisław Leszczyński,"CintaNotes
CintaNotes is a freemium Microsoft Windows notetaking program. It provides a way to store and retrieve text collected from other documents or websites. Since version 3.0 CintaNotes supports attaching files and images to notes.

John Holmes (British diplomat)
Sir John Holmes( born 29 April 1951) is a British former diplomat who is the current Chair of the Electoral Commission.

Mario Varglien
Mario Varglien( 26 December 1905 – 11 August 1978), also known as Varglien I, was an Italian football player and manager born in Fiume( today Rijeka), who played as a midfielder.

Who is Henriette Of France (1727–1752)'s maternal grandfather?"
69a7e9ca08e011ebbda1ac1f6bf848b6,Leave It To Henry,Leave It To Henry,"Jean Léonard Marie Poiseuille
Jean Léonard Marie Poiseuille (22 April 1797 – 26 December 1869) was a French physicist and physiologist. Poiseuille was born in Paris, France, and he died there on 26 December 1869.

Tre Simmons
Chester Simmons III( born July 24, 1982), better known as Tre Simmons, is an American former professional basketball player. He played college basketball for Odessa, Green River CC and Washington before playing professionally in Greece, Spain, Israel, Czech Republic, Russia, Puerto Rico and France. Simmons was named EuroChallenge Final Four MVP in 2013.

Aurelien Cousin
Aurélien Cousin born in France on February 1, 1980 is a Maltese international water polo player, playing for Exiles S.C..

Which film has the director born first, Leave It To Henry or The Last Night Of Scheherazade?"
04a544a40bde11eba7f7acde48001122,Before 959,3 August 979,"A Holy Venetian Family
A Holy Venetian Family  is a 2015 comedy film written and directed by Pietro Parolin and starring Neri Marcorè. Intended as an hommage to the classical commedia all'italiana, it was produced by the Centro Sperimentale di Cinematografia.

Roman Catholic Diocese of Subotica
The Roman Catholic Diocese of Subotica (Latin: ""Dioecesis Suboticana"", , , , Bunjevac: ""Subotička biskupija"") is a diocese of the Roman Catholic Church in Serbia. It is subject to the Roman Catholic Archdiocese of Belgrade. The Diocese is centered in the city of Subotica. János Pénzes currently serves as bishop.

Princess Mathilde of Bavaria (1877–1906)
Princess Mathilde of Bavaria (Mathilde Marie Theresia Henriette Christine Luitpolda; 17 August 1877 – 6 August 1906) was the sixth child of Ludwig III of Bavaria and his wife, Maria Theresa of Austria-Este. After her early death, ""Life-Dreams: The Poems of a Blighted Life"", a collection of poems she wrote, was published in 1910.

What is the date of death of Gero Ii, Margrave Of The Saxon Ostmark's father?"
4f49c369098d11ebbdb0ac1f6bf848b6,Yes,yes,"Please Believe Me
Please Believe Me is a 1950 American romantic comedy film directed by Norman Taurog, and starring Deborah Kerr, Robert Walker, Mark Stevens and Peter Lawford.

The Heroin Diaries
The Heroin Diaries may refer to:

Jeff Walls
Jeffrey Kermit Walls( 1956 – May 29, 2019), an American guitarist and rock and roll musician, was a founding member and guitarist of the Marietta, Georgia, 1980s ’ alternative rock band Guadalcanal Diary.

Are Tomskoye, Amur Oblast and Pleshkovo located in the same country?"
a982212e08a311ebbd7bac1f6bf848b6,I Am Breathing,Ulti Ganga,"Language Learning (journal)
Language Learning: A Journal of Research in Language Studies is a peer-reviewed academic journal published quarterly by Wiley-Blackwell on behalf of the Language Learning Research Club at the University of Michigan. The editor-in-chief is Nick C. Ellis University of Michigan.

Vanessa Marshall
Vanessa Marshall (born October 19, 1969) is an American actress, voice actress, model, and singer. She is most active in cartoons, films and video games. She is the daughter of actress Joan Van Ark and reporter John Marshall. She started voice acting after being discovered during a solo performance.

San Jorge
San Jorge is Spanish for Saint George. San Jorge may refer to:

Which film came out earlier, I Am Breathing or Ulti Ganga?"
c30b9f8108b211ebbd85ac1f6bf848b6,Charlotte Spurkeland,Charlotte Spurkeland,"Edward Ward, 7th Baron Dudley
Edward Ward, 7th Baron Dudley and 2nd Baron Ward( 1631- 1701) succeeded his father, Humble Ward as the 2nd Baron Ward in 1670 and his mother, Frances Ward as 7th Baron Dudley in 1697. He married Frances Brereton, the daughter of the Parliamentary General, Sir William Brereton. He died on 3 August 1701 and was buried at Himley.

Earl Wrightson
Earl Wrightson( January 1, 1916 – March 7, 1993) was an American singer and actor best known for musical theatre, concerts and television performances. His regular singing partner was the soprano Lois Hunt.

A Day at the Museum
A Day at the Museum or Musée haut, musée bas is a 2008 French ensemble comedy film directed by Jean- Michel Ribes.

Who was born later, Levon Julfalakyan or Charlotte Spurkeland?"
a08505d20bdc11eba7f7acde48001122,Stephen Gyllenhaal,Aldo Parisot,"Stephen Gyllenhaal
Stephen Roark Gyllenhaal( born October 4, 1949) is an American film director and poet. He is the father of actors Jake Gyllenhaal and Maggie Gyllenhaal.

USB flash drive
USB flash drives use the USB mass storage device class standard, supported natively by modern operating systems such as Windows, Linux, macOS and other Unix - like systems, as well as many BIOS boot ROMs. USB drives with USB 2.0 support can store more data and transfer faster than much larger optical disc drives like CD - RW or DVD - RW drives and can be read by many other systems such as the Xbox 360, PlayStation 3, DVD players, automobile entertainment systems, and in a number of handheld devices such as smartphones and tablet computers, though the electronically similar SD card is better suited for those devices.

Thomas Patch
Thomas Patch( March 13, 1725 – April 30, 1782) was an English painter, engraver, physiognomist and art historian. He made a living from painting views of Florence and Tivoli and appears to have sold a number of painted caricature groups to members of the Anglo- Florentine community and to young British men on the Grand Tour. The largest collection of his paintings and prints is in the Lewis Walpole Library in Farmington, Connecticut.

Who is the father of the director of film Red 2 (Film)?"
982f8e440bdb11eba7f7acde48001122,1900.,1886,"The Sporting Duchess (1920 film)
The Sporting Duchess is a lost 1920 American silent drama film directed by George Terwilliger and starring Alice Joyce. It is based on the 1895 play ""The Sporting Duchess"" by Henry Hamilton, Cecil Raleigh, and Augustus Thomas. It was produced and released by the Vitagraph Company of America.

Karnataka State Open University
Karnataka State Open University( KSOU) is a distance learning university founded in 1996, located in Mysore in the Indian state of Karnataka.

Al Pacino
Although he has never married, Pacino has fathered three children. The eldest, Julie Marie (born 1989), is his daughter with acting coach Jan Tarrant. He also has twins, son Anton James and daughter Olivia Rose (born January 25, 2001), with actress Beverly D'Angelo, with whom he had a relationship from 1996 until 2003. Pacino had a relationship with Diane Keaton—his co-star in the three Godfather films—which ended following the filming of The Godfather Part II. He has had relationships with Tuesday Weld, Jill Clayburgh, Marthe Keller, Kathleen Quinlan, and Lyndall Hobbs.Pacino had a ten year relationship with Argentine actress Lucila Polak from 2008 to 2018. Though the couple never officially married, Polak's daughter, Camila Morrone, considered Pacino her step-father.

When was the company that published American Scientist founded?"
