Question ID,GPT Response,Ground Truth Answer,Prompt
68bb42e00bd911eba7f7acde48001122,Yale,Yale,"Johann, Count of Cleves
Johann was last Count of Cleves, from 1347 through 1368. Upon his death in 1368, the counties of Cleves and Count of Mark were united. Johann was the youngest son of Dietrich VII, Count of Cleves and his second wife Margaret of Habsburg. He succeeded in 1347 his brother Dietrich VIII, Count of Cleves who had died without sons. He married Mechteld of Guelders( † 1384), daughter of Reginald II, Duke of Guelders, but the marriage remained childless. After his death, the County of Cleves went to Adolf III of the Marck and so to the Counts of Marck.

Where did the director of film The Price Of Everything study?"
de7c73480bdc11eba7f7acde48001122,Saint Petersburg,Jerseyville,"Lev Arnshtam
Lev Oskarovich Arnshtam (15 January 1905 – 26 December 1979) was a Soviet film director and screenwriter. He directed nine films between 1936 and 1967.

What is the place of birth of the director of film Venus Makes Trouble?"
7fc10b4c087211ebbd66ac1f6bf848b6,Miles From Home,Miles From Home,"The Curse of Sleeping Beauty
The Curse of Sleeping Beauty is a 2016 American fantasy horror film directed by Pearry Reginald Teo and written by Teo alongside Josh Nadler. The film stars Ethan Peck, India Eisley and Natalie Hall. It is based on a comic book of the same name by Everette Hartsoe and the story ""Little Briar Rose"" by the Brothers Grimm and Charles Perrault. Filming took place in Los Angeles, California. The film was released by 2B Films on May 13, 2016.

Which film has the director who was born later, Meraa Dost Meraa Dushman or Miles From Home?"
0d97858808c111ebbd8aac1f6bf848b6,Oriental Nights,Oriental Nights,"Khela
Khela ( ""Game"") (2008) is a Bengali film by Rituparno Ghosh. The film is about an idealistic director's (Prosenjit Chatterjee) quench to make a film with a boy who he thinks is just perfect for the role. Khela also marks actress Manisha Koirala's foray into Bengali cinema.

Which film has the director born earlier, Pieces Of A Woman or Oriental Nights?"
05ff422508cc11ebbd93ac1f6bf848b6,Dudley Russell.,Dudley Russell,"Carol Berman
Carol Berman (born September 21, 1923) is a New York Democratic Party politician from Lawrence, in Nassau County, New York, United States, who served in the New York State Senate from 1979 to 1984. Berman first achieved attention for her efforts to prevent the landing of Concorde and other supersonic transports at nearby John F. Kennedy International Airport.

Was Dudley Russell or Juan René Serrano born first?"
3450ecb008c511ebbd8eac1f6bf848b6,Behind Prison Gates,Behind Prison Gates,"Captain Bill
Captain Bill is a 1936 British comedy film directed by Ralph Ceder and starring Leslie Fuller, Judy Kelly and Hal Gordon. A barge operator helps a schoolteacher tackle a gang of criminals.

Which film has the director who died later, The Lady Owner or Behind Prison Gates?"
0a65b7300bb011ebab90acde48001122,Queen Victoria.,"Joseph, Duke of Saxe-Altenburg","The Devil, You + Me
The Devil, You+ Me is the sixth studio album by German indie rock band The Notwist. It was released in 2008.

Who is Olga Constantinovna Of Russia's maternal grandfather?"
7b33f605088411ebbd6dac1f6bf848b6,The Ballad Of Cossack Golota.,Taipei Story,"Roberto Benitez
Roberto Benitez( born July 30, 1980 in Brooklyn, New York) is a professional boxer from the United States.

Which film has the director died later, Taipei Story or The Ballad Of Cossack Golota?"
2db288200bde11eba7f7acde48001122,Russia.,New York,"Emily Bond
Emily Bond( born 13 October 1973) is a British former professional tennis player.

Where did Oleg Kerensky's father die?"
dc619d4808b911ebbd88ac1f6bf848b6,Chiang Chung-Ling.,Chiang Chung-Ling,"Claudiu Tudor
Claudiu Dorin Tudor( born 29 April 1985) is a Romanian former footballer who played as a midfielder.

Who died earlier, Chiang Chung-Ling or George Andreadis?"
2c95284e0bde11eba7f7acde48001122,Guangzhou,Foshan,"The Right Thing to Do
""The Right Thing to Do"" is a song written and performed by Carly Simon that first appeared on her 1972 album ""No Secrets"". The song was recorded at Trident Studios in London's Soho. It was released as the second single to the album, following "" You're So Vain"" and reached No. 17 on the ""Billboard"" Hot 100 and No. 4 on Billboard's Adult Contemporary chart. It also reached No. 20 on the Canada Top Singles chart and No. 9 on the Canadian Adult Contemporary chart. It reached #17 in the UK.

Where was the husband of Mok Kwai-Lan born?"
a6651e4c089e11ebbd78ac1f6bf848b6,Yes,no,"Go to Blazes (1962 film)
Go to Blazes is a 1962 British comedy film directed by Michael Truman and starring Dave King, Robert Morley, Norman Rossington, Daniel Massey, Dennis Price, Maggie Smith, David Lodge. It also featured Arthur Lowe and John Le Mesurier, later to feature prominently in"" Dad's Army"".

Did the movies Afraid Of The Dark and Smiley (2012 Film), originate from the same country?"
d3dc1cbc097211ebbdb0ac1f6bf848b6,No.,yes,"Sar Bisheh, Isfahan
Sar Bisheh( also Romanized as Sar Bīsheh) is a village in Pishkuh -e Mugui Rural District, in the Central District of Fereydunshahr County, Isfahan Province, Iran. At the 2006 census, its population was 21, in 4 families.

Are both Enmelen and Yelshanka located in the same country?"
8171f7920bda11eba7f7acde48001122,Overdose,pneumonia,"Juan Manuel Morales
Juan Manuel Morales (born 19 December 1988 in Montevideo) is an Uruguayan footballer who currently plays as a left back. He is the son of the former Uruguayan football striker Carlos María Morales.

What is the cause of death of performer of song Blues Run The Game?"
e5991727086711ebbd5eac1f6bf848b6,No.,yes,"Elísio de Figueiredo
Elísio de Figueiredo served as the first ambassador of Angola to the United Nations from 1976 to 1988 as well as the Minister of Industry.

Are Freestylers and The Nouvelles both from the same country?"
a197a90e086011ebbd5dac1f6bf848b6,The Gentleman From Nowhere.,Eradu Rekhegalu,"Augusto Torlonia, 3rd Prince of Civitella Cesi
Don Augusto Torlonia, of the House of Torlonia, was an Italian nobleman and third Prince of Civitella- Cesi. Augusto inherited the title from his grandfather's younger brother, Alessandro Torlonia, 2nd Prince of Civitella- Cesi. Augusto was born in Rome on 20 January 1855 and died in Borgo San Donnino on 17 April 1926. His father was Giulio, 2nd Duke of Poli and Guadagolo, and his mother was Donna Teresa dei Principi Chigi- Albani. Upon Augusto's death, the title passed to his brother, Marino Torlonia, 4th Prince of Civitella- Cesi.

Which film has the director who was born later, Eradu Rekhegalu or The Gentleman From Nowhere?"
02912df60baf11ebab90acde48001122,Eleanor of Aquitaine.,Eleanor of Aquitaine,"Sad but True
""Sad but True"" is a song by American heavy metal band Metallica. It was released in February 1993 as the fifth and final single from their eponymous fifth album, ""Metallica"". The music video from the single was released in October, 1992.

Who is Eleanor Of England, Countess Of Leicester's paternal grandmother?"
