Question ID,GPT Response,Ground Truth Answer,Prompt
e0036a5d086a11ebbd5fac1f6bf848b6,Ela Gandhi,Ela Gandhi,"Zina Morhange
Zenaida Paley, better known as Zina Morhange (1 June 1909 – 1 October 1987) was a Polish-born French physician and a member of the French Resistance during the Second World War. She was born in Lódz, into a Jewish family. They emigrated to France, where she married Jean Morhange, a Jewish doctor two years older than her, and they settled at Chamberet. At the outbreak of war, they joined the Resistance together, but Jean was killed in a car accident in 1941. Jean's brother was Pierre Morhange, a poet, who survived the war.

Who was born earlier, Ela Gandhi or Sebastián Borensztein?"
8cb79c16085a11ebbd5cac1f6bf848b6,"""The Flying Liftboy""",The Flying Liftboy,"Willie Dennis
Willie Dennis ( né William DeBerardinis, January 10, 1926, Philadelphia – July 8, 1965, New York City) was an American jazz trombonist known as a big band musician but who was also an influential bebop soloist.

Which film has the director who was born earlier, Red Sparrow or The Flying Liftboy?"
95b5b8da08bd11ebbd8aac1f6bf848b6,Uzhaikkum Karangal,Uzhaikkum Karangal,"Wolfgang Bibel
Leonhard Wolfgang Bibel (born 1938) is a German scientist and one of the founders of the research area of artificial intelligence in Germany. Until 2004 he was the head of the intellectics research group at the computer science department of the Darmstadt University of Technology.

Which film was released first, The Cemetery Club or Uzhaikkum Karangal?"
962889100baf11ebab90acde48001122,Wang Xijie's father-in-law is Deng Xiaoping.,Longqing,"Hedonology
Hedonology( Hedonics), is the study of the impact an injury or incident had on a persons lifestyle.

Who is Wang Xijie's father-in-law?"
314f72c20bde11eba7f7acde48001122,American,United States,"Emperor Ruizong of Tang
Emperor Ruizong of Tang (22 June 662 – 13 July 716), personal name Li Dan, also known at times during his life as Li Xulun, Li Lun, Wu Lun, and Wu Dan, was the fifth and ninth emperor of Tang Dynasty. He was the eighth son of Emperor Gaozong and the fourth son of Emperor Gaozong's second wife Empress Wu (During the first period, he did not rule the, and the entire government In the hands of to his mother, Empress Wu, later as Wu Zetian Is known Was). In February 684, Li Dan's mother Empress Wu demoted his older brother Emperor Zhongzong (Li Xian) who had attempted to rule free of his mother, and named him emperor (as Emperor Ruizong). Emperor Ruizong, however, was a puppet under control of his mother and did not have any real power. In October 690 he ceded the imperial throne to his mother, who installed herself as empress regnant – the only woman in Chinese history ever to rule as empress regnant. Emperor Ruizong was reduced to the position of crown prince, with the unconventional title of ""Huangsi"" (皇嗣, ""imperial successor""). In the following years, Empress Wu's nephews Wu Chengsi and Wu Sansi tried to have one of them named heir to the throne, but Wu Zetian resisted these calls. Eventually, in October 698, faced with foreign invasion and dissatisfaction at home, Empress Wu accepted the suggestion of the chancellor Di Renjie and recalled the exiled Li Xian to the capital Luoyang. Soon, Li Dan offered to yield the position of crown prince to his elder brother, and Li Xian became crown prince instead. In 705, a coup overthrew Wu Zetian and restored Emperor Zhongzong to the throne. The five years of Emperor Zhongzong's reign were dominated by Zhongzong's empress consort, Empress Wei. In the beginning of July 710, Emperor Zhongzong died, allegedly poisoned by Empress Wei who then named Zhongzong's youngest son Li Chongmao the Prince of Wen emperor (as Emperor Shang). A mere two weeks later, Li Dan's sister Princess Taiping and Li Dan's son Li Longji the Prince of Linzi launched a coup which resulted in the death of Empress Wei. Princess Taiping, Li Longji, and Li Longji's brother Li Chengqi the Prince of Song then persuaded Li Dan to take the throne himself, and he agreed, returning to the throne in Emperor Shang's stead. Li Longji, although not the oldest son, was made crown prince on account of his accomplishments. Soon, however, tensions between Princess Taiping, who had many supporters, and Li Longji mounted. Eventually, in September 712, Emperor Ruizong, believing that astrological signs called for a change of emperors, abdicated in favor of Li Longji (as Emperor Xuanzong). However, at Princess Taiping's suggestion, Emperor Ruizong, now carrying the title of ""Taishang Huang"" (retired emperor), continued to wield actual power. However, in 713, suspecting Princess Taiping of planning a coup, Emperor Xuanzong acted first, killing her associates and forcing her to commit suicide. After the death of Princess Taiping, Emperor Ruizong himself yielded imperial powers to Emperor Xuanzong and left the governmental scene. He died in 716.

What nationality is the director of film Rise Above: The Tribe 8 Documentary?"
29edeea4084c11ebbd56ac1f6bf848b6,Overill Dwyer-Brown born first.,Overill Dwyer-Brown,"A Woman in White
A Woman in White (French: Le Journal d'une femme en blanc) is a 1965 French-Italian drama film directed by Claude Autant-Lara and starring Marie-José Nat, Jean Valmont and Claude Gensac. It was written by Jean Aurenche and André Soubiran. The film's sets were designed by the art director Max Douy.

Who was born first out of Overill Dwyer-Brown and Dragan Načevski?"
702515e80bdd11eba7f7acde48001122,United States,India,"Harry (given name)
Harry is a male given name, the Middle English form of Henry. It is also a diminutive form of Harold, Harrison or Harvey. Harry may refer to:

Which country the director of film I See You (2006 Film) is from?"
8cd3fe6c0baf11ebab90acde48001122,Colgú Mac Faílbe Flaind's uncle is Fiachra Cille.,Fíngen mac Áedo Duib,"Jan Rudziński
Jan Rudziński( born 22 September 1982) is a Polish badminton player. Rudziński started playing badminton when he was seven at the AZS Warszawa, and a part of the Polish national team in 1998 – 2004. Rudziński was a champion at the 2017 Iceland International in the men's doubles event with partner Paweł Prądziński.

Who is Colgú Mac Faílbe Flaind's uncle?"
93dec34e0bdd11eba7f7acde48001122,France,France,"Orrin Dubbs Bleakley
Orrin Dubbs Bleakley( May 5, 1854 – December 3, 1927) was a Republican member of the U.S. House of Representatives from Pennsylvania.

Which country Gilduin Of Le Puiset's father is from?"
5d71855608e711ebbda6ac1f6bf848b6,The Enchanted Desna,Neal Of The Navy,"Arthur N. Dare
Arthur N. Dare (May 25, 1850 in Onondaga County, New York – September 4, 1923) was a Minnesota Republican politician and Speaker of the Minnesota House of Representatives. The publisher of the ""Star News"" in Elk River, Minnesota, Dare was first elected to the Minnesota House of Representatives in 1894. Dare served three terms, becoming speaker in 1899.

Which film has the director who is older than the other, The Enchanted Desna or Neal Of The Navy? "
