Question ID,GPT Response,Ground Truth Answer,Prompt
051f62de0bde11eba7f7acde48001122,"Now Kandeh, Gilan.",Osterholz,"Now Kandeh, Gilan
Now Kandeh( also Romanized as Naukandeh; also known as Naukandekh and Nowkandeh- ye Kūchek) is a village in Dinachal Rural District, Pareh Sar District, Rezvanshahr County, Gilan Province, Iran. In the 2006 census, its population was 1,071, in 293 families.

Where was the father of Augustus William, Duke Of Brunswick-Bevern born?"
1734c9b60baf11ebab90acde48001122,Domitia Longina,Agrippina the Elder,"Andrew Dawber
Andrew John Dawber( born 20 November 1994) is an English professional footballer who plays as a goalkeeper.

Who is the mother-in-law of Lollia Paulina?"
9893834c092711ebbdaeac1f6bf848b6,Gaza Ghetto.,Kull The Conqueror,"Abe no Kooji
Abe no Kooji( 安倍子祖父) was a Japanese courtier and"" waka"" poet of the Nara period.

Which film was released more recently, Gaza Ghetto or Kull The Conqueror?"
0a71ec9f08e511ebbda4ac1f6bf848b6,James B. Harris,James B. Harris,"Radvilė Morkūnaitė-Mikulėnienė
Radvilė Morkūnaitė- Mikulėnienė( born 2 January 1984) is a Lithuanian politician, a Member of the Seimas. Also she is a former member of the European Parliament. She was a member of Group of the European People's Party( Christian Democrats). Designate as the Vice Chairwoman of the Homeland Union in 2015.

Who was born earlier, Raúl Osorio or James B. Harris?"
1187c9080bde11eba7f7acde48001122,1956,"October 27, 1893","Lippy Lou
Lippy Lou (born Louise Neale; 12 July 1975) is a British recording artist who had a brief recording career in the mid-1990s.

When was the company that published Woman'S Century founded?"
7de481100baf11ebab90acde48001122,Roger Kangni.,Lady Frances Manners,"Sandrine Thiébaud-Kangni
Sandrine Carmen Genevieve Thiébaud- Kangni( born April 21, 1976 in Sucy- en- Brie, France) is a French Athlete 1990 tp 2000. 400 metres French Junior Record older since 1995. 53 sec73. 4×400 meters 3.32.79 transfere allégeance 2001 to Togolese sprinter and heptathlete. She is a two- time Olympian and a multiple- time national record holder for the 400 m and heptathlon. She is also the daughter of middle- distance runner Roger Kangni, who competed in the 800 metres at the 1972 Summer Olympics in Munich.

Who is Charles Willoughby, 10Th Baron Willoughby Of Parham's paternal grandmother?"
e95acdbc085f11ebbd5dac1f6bf848b6,Deuce High,The King Is The Best Mayor,"Project Runway All Stars
Lifetime's first season of Project Runway All Stars consisted of twelve one - hour episodes featuring 13 past contestants competing in a series of challenges. The airdate was set for November 3, 2011, but was pushed back to January 5, 2012. The season was hosted by Angela Lindvall and the recurring judges were fashion designers Isaac Mizrahi and Georgina Chapman. The winner was Mondo Guerra.

Which film has the director who died earlier, Deuce High or The King Is The Best Mayor?"
d3949a8e08c111ebbd8bac1f6bf848b6,Week-End With Father,Week-End With Father,"Intermezzo (1936 film)
Intermezzo is a 1936 Swedish drama film directed by Gustaf Molander about a concert violinist falling in love with his daughter's piano teacher. The cast includes Gösta Ekman and Ingrid Bergman in the leads. This film led to Bergman gaining her contract with David O. Selznick and acting in a 1939 American remake opposite Leslie Howard.

Which film was released earlier, Premium (Film) or Week-End With Father?"
c51148bc0bdb11eba7f7acde48001122,Ottoman,Ottoman Empire,"Sobhuza I
Sobhuza I (also known as Ngwane IV, Somhlolo) (ca. 1780–1836) was king of Swaziland, from 1815 to 1836. Born around 1780, his father was Ndvungunye (also known as ""Zikodze""), and his mother was Somnjalose Simelane. He was called Somhlolo, ""the Wonder,"" upon his birth because his father Ndvungunye died as a result of being struck by lightning. When Sobhuza was king, Lojiba Simelane instead of his mother Somnjalose was Queen Mother because Somnjalose was an ""inhlanti"" or support bride to Lojiba. Somhlolo is a greatly revered king of Swaziland. He had his first royal capital or kraal at Zombodze in the Shiselweni region, but moved it north to new Zombodze in central Swaziland. Swazis celebrate Somhlolo Day every September 6 as their Independence Day and the national stadium is named Somhlolo stadium. Sobhuza was succeeded by his son Mswati II and his wife Tsandzile Ndwandwe as Queen Mother after a short regency by Queen Lojiba Simelane. Sobhuza by the time of his death a conquered a country claimed to be reaching modern day Barberton in the north, Carolina in the west, Pongola River in the south and Lubombo Mountains in the east.

What nationality is Gevherhan Sultan (Daughter Of Selim Ii)'s father?"
6e9a0d6a08eb11ebbda7ac1f6bf848b6,Yes.,yes,"Helge Thiis
Helge Thiis( 16 August 1897- 1 August 1972) was a Norwegian architect. He is most noted for service as head architect at the restoration of Nidaros Cathedral.

Are both Țerova and Slava (River) located in the same country?"
