Question ID,GPT Response,Ground Truth Answer,Prompt
bc6ac3f7095511ebbdaeac1f6bf848b6,Sunset In Naples.,Sunset In Naples,"Virasat (1997 film)
Virasat is a 1997 Indian Hindi film, directed by Priyadarshan. The story was written by Kamal Haasan and adapted from the Tamil film"" Thevar Magan"". Mushir- Riaz duo produced the film. It stars Anil Kapoor, Tabu, Amrish Puri, Pooja Batra, Milind Gunaji and Govind Namdeo. The music was composed by Anu Malik and S. P. Venkatesh, with the former composing the songs and the latter composing the score. The film marked the comeback for Priyadarshan in Hindi cinema. Music director Annu Malik reused some of the original tunes of Ilaiyaraaja from"" Thevar Magan"". Tabu has done beatboxing in this movie for the song Payalay Chunmun. "" Virasat"" received eleven nominations at the 43rd Filmfare Awards, including Best Film, Best Director for Priyadarshan, Best Actor for Kapoor, Best Actress for Tabu, and Best Supporting Actress& Best Female Debut for Batra, and won in seven categories, including Best Film( Critics), Best Actor( Critics) for Kapoor, Best Actress( Critics) for Tabu, Best Supporting Actor for Puri, and Best Story for Haasan. With worldwide earnings of over,"" Virasat"" emerged as one of the highest- grossing Bollywood films of 1997.

Jennifer Guglielmo
Jennifer Guglielmo is a writer, historian and associate professor at Smith College, specializing in the histories of labor, race, women, im/migration, transnational cultures and activisms, and revolutionary social movements in the modern United States. She has published on a range of topics, including working-class feminisms, anarchism, whiteness and the Italian diaspora.

International Center for Research on Women
The International Center for Research on Women (ICRW) is a non-profit organization headquartered in Washington, D.C., United States, with a regional office in New Delhi, India. ICRW has project offices in Mumbai and Hyderabad India, and is establishing a formal presence in East Africa. ICRW works to promote gender equitable development within the field of international development.

Party Monster
Party Monster may refer to:

Star Wars: The Last Jedi
Walt Disney Studios Home Entertainment will release Star Wars: The Last Jedi digitally in HD and 4K via download and Disney Movies Anywhere on March 13, 2018, with an Ultra HD Blu - Ray, Blu - ray, and DVD release on March 27.

Which film was released first, Sunset In Naples or The Storm Rider?"
c54c75a208db11ebbd9cac1f6bf848b6,No.,yes,"Park Chang-hyun
Park Chang- hyun( born June 8, 1966) is a South Korean football coach and former player.

Chief Tahachee
Chief Tahachee( born Jeff Davis"" Tahchee"" Cypert, March 4, 1904 – June 9, 1978) was an author, a stage actor, a film extra, and a vaudeville performer. He claimed to be a descendant of the Old Settler Cherokees. Chief Tahachee wrote four books:"" Poems of Dreams""( 1942),"" Drifting Sands""( 1950),"" An American Indian Climb Toward Truth& Wisdom""( 1955), and"" The Rough and Rowdy Ways of an American Indian Cowboy""( 1957). "" Poems of Dreams"" was his most popular and he renewed the copyright on it October 1972. Chief Tahachee was an actor, stuntman and film extra in many Hollywood films produced from the 1920s to the 1960s, including westerns, film noir, drama, and historical sagas. His first film appearance was in a silent film,"" The Last of the Mohicans"", in 1920 at the age of 16. Tahachee was married to poet and Hollywood film extra Dorothy Lear Evelyn Teters Cypert"" Nawana"" Yarbrough, who also went by"" Princess Neowana."" After their divorce married six more times, he fathered ten children. He died June 9, 1978 in San Gabriel, California of a heart attack.

Carlos Hartling
Carlos Hartling (2 September 1869 – 13 August 1920) was a German-born composer from Honduras, who composed the music for the national anthem of Honduras, adopted as the country's national anthem in 1915. Born in Schlotheim, Schwarzburg-Rudolstadt, his parents were Georg Friedrich Hartlíng and Johanne Henriete Wilhemine Hartling. He studied in the Weimar and Leipzing Conservatory. In September 1896, he went to Tegucigalpa because he had a 27 June 1896 contract to be a music and band teacher. He sang for the first time on 23 September. In 1903, he received the honor of writing the music of a poem written by Augusto Cesar Coello Ramos. He was married to Guadalupe Ferrari Guardiola. Since the second administration of General Manuel Bonilla in February 1912, the lyrics and music were popularized and sung at all official ceremonies.

John of Moscow
John of Moscow also known as Blessed John the Fool for Christ was a 16th-century Russian saint. He was born on the outskirts of Vologda in Russia. He was considered a wonderworker in Moscow and spent his youth as a labourer in a local saltworks and as a water-carrier. John made his work a spiritual discipline in conjunction with a strict commitment to fasting and personal prayer.

Ding Yaping
Ding Yaping( born in 1967), not to be confused with Deng Yaping, is a female Chinese and German former international table tennis player. She won bronze medal's at the 1989 World Table Tennis Championships and the 1991 World Table Tennis Championships in the women's doubles with Li Jun. She later represented Germany.

Are Ding Yaping and Johann Christian Gustav Lucae of the same nationality?"
1a344858086711ebbd5eac1f6bf848b6,All About Anna,"Spy Today, Die Tomorrow","Bhavna (film)
Bhavna is a 1984 Hindi film directed by Pravin Bhatt in directorial debut of the cinematographer. The film stars Shabana Azmi, Marc Zuber, Saeed Jaffrey, Rohini Hattangadi, Kanwaljit Singh, Satish Shah and Urmila Matondkar. The film's music is by Bappi Lahiri.

Waris (1969 film)
Waris  is a 1969 Bollywood action comedy film, produced by Vasu Menon under the Vasu Studios banner and directed by Ramanna. It stars Jeetendra, Hema Malini in the lead roles and music composed by R. D. Burman. The film was a remake of Tamil film ""Naan"" (1967).

Die Hard Trilogy 2: Viva Las Vegas
Die Hard Trilogy 2: Viva Las Vegas is a video game developed by n-Space and published by Fox Interactive for Microsoft Windows and PlayStation in 2000. It is a sequel to ""Die Hard Trilogy"", which was based on the ""Die Hard"" series of action movies. Like its predecessor, the game features three distinct genres; a third-person shooter, a light gun game, and an action driving game. However, unlike ""Die Hard Trilogy"", which featured three separate storylines based on the first three ""Die Hard"" films, ""Die Hard Trilogy 2"" features a single original storyline that alternates between the three genres throughout the levels.

Nélson Veríssimo
Nélson Alexandre da Silva Veríssimo( born 17 April 1977) is a Portuguese retired footballer who played as a central defender, and is an assistant coach of S.L. Benfica.

Spectre (2015 film)
A sequel to Spectre will begin development in spring 2016. Sam Mendes has stated he will not return to direct the next 007 film. Christoph Waltz has signed on for two more films in the series, but his return depends on whether or not Craig will again portray Bond.

Which film has the director who was born earlier, All About Anna or Spy Today, Die Tomorrow?"
882b017d089811ebbd77ac1f6bf848b6,Carrie Finlay born first.,Marco Donadel,"John James McCook (professor)
John James McCook, Jr.( February 4, 1843 – January 9, 1927) was a chaplain in the Union Army during the American Civil War, and postbellum lawyer, professor, and theologian. He was a member of the Fighting McCooks, a family of Ohioans who contributed 15 members to the Union army.

Donji Zovik
Donji Zovik may refer to:

Mark Andre
Mark Andre, born 10 May 1964 in Paris, is a French composer living in Germany. He was known as"" Marc André,"" his birth name, until 2007, when he formally revised the spelling. He lives in Berlin.

Ethan Iverson
Ethan Iverson( born February 11, 1973) is a pianist, composer, and critic best known for his work in the avant- garde jazz trio The Bad Plus with bassist Reid Anderson and drummer Dave King. Iverson was born in Menomonie, Wisconsin. Before The Bad Plus, he was musical director for the Mark Morris Dance Group and a student of both Fred Hersch and Sophia Rosoff. He has worked with artists such as Billy Hart, Kurt Rosenwinkel, Tim Berne, Mark Turner, Ben Street, Lee Konitz, Albert"" Tootie"" Heath, Paul Motian, Larry Grenadier, Charlie Haden and Ron Carter. He currently studies with John Bloomfield and serves on the faculty at New England Conservatory. In 2017, the Bad Plus announced that Iverson would be leaving the Bad Plus and that Orrin Evans would replace him. In the autumn of 2019 on the ECM label Iverson, with trumpeter Tom Harrell, released quartet album"" Common Practice"" recorded at the historic New York jazz club the Village Vanguard. Interview with jazz blog, marlbank.

Marco Donadel
Marco Donadel( born 21 April 1983) is an Italian football midfielder.

Who was born first out of Marco Donadel and Carrie Finlay?"
9494fa760bdb11eba7f7acde48001122,Iceland.,Reykjavík,"Paul Hardy (baseball)
Paul James Hardy (September 17, 1910 – August 1979) was an African-American baseball catcher in the Negro Leagues. He played from 1932 to 1945 with several teams.

Milt Machlin
Milt Machlin( June 26, 1924 – April 3, 2004) was an American journalist, author and adventurer. He is best known for coining the phrases"" Bermuda Triangle"" and"" Abominable Snowman,"" as well as his expedition to find scion Michael Rockefeller, who disappeared in New Guinea in 1961.

Canon law
The Catholic Church has what is claimed to be the oldest continuously functioning internal legal system in Western Europe, much later than Roman law but predating the evolution of modern European civil law traditions. What began with rules (""canons"") adopted by the Apostles at the Council of Jerusalem in the first century has developed into a highly complex legal system encapsulating not just norms of the New Testament, but some elements of the Hebrew (Old Testament), Roman, Visigothic, Saxon, and Celtic legal traditions.

Straits of Johor
The Johore Strait( also known as the Tebrau Strait, Straits of Johor, Selat Johor, Selat Tebrau, and Tebrau Reach) is an international strait in Southeast Asia, between Singapore and Peninsular Malaysia.

Unravel
""Unravel"" is the third song on the album ""Homogenic"" by Björk, which was released in 1997. The song features a prominent example of Björk's use of a half-singing, half-speaking technique which, according to folklore specialist Njall Sigurason, is comparable to that of Old Icelandic choirmen. Structurally, the song is made up of a slowly sweeping melody, saxophones, a church organ, and distant-sounding electronic beats. Thematically, the song describes two faraway lovers. One of the lovers realizes that the love between the two of them is unraveling because of factors out of their control. The lover, Björk, seeks to reunite with her lover to rebuild the love lost.

Where was the composer of song Unravel born?"
4aee95dc0bd911eba7f7acde48001122,Lebanon.,New York,"Summer Food Service Program
The Summer Food Service Program (SFSP) began in 1968. It was an amendment to the National School Lunch Act. Today, the SFSP is the largest federal resource available for local sponsors who want to combine a child nutrition program with a summer activity program. Sponsors can be public or private groups, such as non-profit organizations, government entities, churches, universities, and camps. The government reimburses sponsors for the food at a set rate. There are still communities that have not created a Summer Food Service Program in their community. For those individuals that want to help ensure children have meals during the summer, they can get more information from the USDA or their state government agencies.

Avenging Fangs
Avenging Fangs is a 1927 American silent action film directed by Ernest Van Pelt and starring Kenneth MacDonald and Helen Lynch. It was a showcase for Sandow the Dog, a prospective rival for the popular Rin Tin Tin.

Duncan Tucker
Tucker was born in Arizona and graduated from New York University. After the short subject film ""The Mountain King"", which was screened at over 31 international festivals, he wrote and directed his first feature film, ""Transamerica"". His book ""Many Fish"" is published by Ascent, and his photos and pictures are exhibited at many New York art galleries.

Major Saab
Major Saab is a 1998 Indian Hindi action film starring Amitabh Bachchan, Ajay Devgn, Sonali Bendre and Ashish Vidhyarthi. The plot of the film is loosely based on Rajinikanth's 1984 blockbuster"" Thambikku Entha Ooru"".

Meet Me on Broadway
Meet Me on Broadway is a 1946 American comedy film directed by Leigh Jason and written by George Bricker and Jack Henley. The film stars Marjorie Reynolds, Frederick Brady, Jinx Falkenburg, Spring Byington, Allen Jenkins, Gene Lockhart and Loren Tindall. The film was released on January 26, 1946, by Columbia Pictures.

Where was the director of film Meet Me On Broadway born?"
19ab7c2a0bdd11eba7f7acde48001122,Texas,San Antonio,"St. John's Church, Plön
St. John's Church in the north German town of Plön was built in 1685 as an independent parish church when Plön's new town, Neustadt, was developed by Duke John Adolphus. The timber- framed hall church( Saalkirche), with its three- sided polygonal end, was altered in 1861 by the installation of new windows. Further changes were made in 1910, when the interior was changed to the style of Gothic Revival.

William King (Australian politician)
William Thomas King( 24 May 1893 – 2 April 1966) was a member of the Queensland Legislative Assembly.

Natural selection
Natural selection is the differential survival and reproduction of individuals due to differences in phenotype. It is a key mechanism of evolution, the change in the heritable traits characteristic of a population over generations. Charles Darwin popularised the term ``natural selection '', contrasting it with artificial selection, which is intentional, whereas natural selection is not.

Annelid
Earthworms are Oligochaetes that support terrestrial food chains both as prey and in some regions are important in aeration and enriching of soil. The burrowing of marine polychaetes, which may constitute up to a third of all species in near-shore environments, encourages the development of ecosystems by enabling water and oxygen to penetrate the sea floor. In addition to improving soil fertility, annelids serve humans as food and as bait. Scientists observe annelids to monitor the quality of marine and fresh water. Although blood-letting is no longer in favor with doctors, some leech species are regarded as endangered species because they have been over-harvested for this purpose in the last few centuries. Ragworms' jaws are now being studied by engineers as they offer an exceptional combination of lightness and strength.

Carlos Bee
Carlos Bee (July 8, 1867 – April 20, 1932) was an attorney and politician, serving as U.S. Representative from Texas. He was a son of Hamilton P. Bee and a great-grandson of Thomas Bee, a politician and judge in South Carolina in the Revolutionary and Federal periods.

Where did Carlos Bee's father die?"
885ba7220bdc11eba7f7acde48001122,Italy.,Venice,"Cleveland Botanical Garden
The Cleveland Botanical Garden, located in the University Circle neighborhood of Cleveland, Ohio, in the United States, was founded in 1930 as the Garden Center of Greater Cleveland. It was the first such organization in an American city. Originally housed in a converted boathouse on Wade Park Lagoon, the center served as a horticultural library, offering classes and workshops for gardeners and spearheading beautification projects in the community. In 1966, having outgrown its original home, the Garden Center moved to its present location in University Circle, the site of the old Cleveland Zoo. Remnants of the old bear pit still remain in the Ohio Woodland Garden. In 1994, the organization's Board of Trustees changed the name to Cleveland Botanical Garden to reflect a dramatically expanded mission and launched an ambitious capital campaign to develop a facility that would support the enhanced program agenda. The expanded and renovated building, designed by Graham Gund Architects of Cambridge, Massachusetts, opened to the public in July 2003.

List of people known as the Monk
The Monk is an epithet for:

Idania Fernandez
Idania de Los Angeles Fernandez, born July 23, 1952 in Managua, Nicaragua, assassinated in captivity in Leon, Nicaragua April 16, 1979. Martyr of the Nicaraguan Revolution. Scholars in US universities have placed her name next to Camilo Torres Restrepo, Che Guevara, José Martí in that they shared a profound sensitivity toward injustice.

S. M. Sriramulu Naidu
Subbarayalu Munuswami Sriramulu Naidu( 1910- 1976), also known as Sreeramulu Naidu, was an Indian businessman and movie producer from Coimbatore who founded the Pakshiraja Studios in 1945. He was responsible for the early development of the Tamil film industry in Coimbatore and was called the"" Coimbatore movie mogul"". He has directed and produced films predominantly in Tamil, Telugu, Hindi and Malayalam languages, while also having made one Kannada film. In 1944, he was implicated as one of the accused in the Lakshmikanthan Murder Case and served his sentence till 1945 when he was discharged due to lack of evidence.

Eugene Fubini
Dr. Eugene G. Fubini (1913–1997) was a defense policy maker of the Cold War. He immigrated from Italy to the United States in 1939, and in 1942 joined the war effort, working with America despite his native nationality. He worked on research and engineering of radio and defense electronics in general. Later, Fubini became Assistant Secretary of Defense (1963) and a major voice for the policy of technological supremacy during the Cold War. He also served as the chairman of the U.S. Communications Security board. Dr. Fubini was the son of Mathematician Guido Fubini. The Defense Science Board presents the Eugene G. Fubini Award on an annual basis for distinguished service. The award was established in 1996 by then Secretary of Defense, William Perry. This award is to recognize an individual who has made highly significant contributions to the Department of Defense in an advisory capacity over a sustained period of time. The first recipient was Dr. Eugene G. Fubini.

Where was the father of Eugene Fubini born?"
66f6f0e60baf11ebab90acde48001122,Theophylinda of Tusculum,Theodora,"Chiriyakhana
Chiriakhana or Chiriyakhana  is a 1967 Indian Bengali-language crime thriller film, based on the story of the same name by Sharadindu Bandyopadhyay, directed by Satyajit Ray starring Uttam Kumar as Byomkesh Bakshi. The screenplay is written by Satyajit Ray. The film was once considered Ray's worst film because of its complex plot, but nowadays many intellectuals and film experts consider it Ray's most brilliant movie. The flexible acting of Uttam Kumar in the movie was praised by many critics at that time.

Edward M. Holland
Edward M. Holland( born November 28, 1939) is an attorney in Northern Virginia and was a member of the Virginia Senate from 1972- 1996.

Dancing to Restore an Eclipsed Moon
Dancing to Restore an Eclipsed Moon is the debut studio album of American post- punk band Red Temple Spirits. It was released in 1988 on the Nate Starkman& Son label, a subsidiary of Fundamental.

South Willard, Utah
South Willard is a census-designated place (CDP) in Box Elder County, Utah, United States. The population was 1,571 at the 2010 census.

Alberic III, Count of Tusculum
Alberic III (died 1044) was the Count of Tusculum, along with Galeria, Preneste, and Arce, from 1024, when his brother the count Roman was elected Pope John XIX, until his own death. He was a son of Gregory I and Maria, brother of Popes Benedict VIII and John XIX, and brother-in-law of Thrasimund III of Spoleto.

Who is Alberic Ii Of Spoleto's maternal grandmother?"
aced599e08c811ebbd92ac1f6bf848b6,Lay the Favorite,Lay The Favorite,"Abe no Munetō
Abe no Munetō was based at the Isawa Stockade. He occupied the fort called the Tonomi Palisade( 鳥海冊,"" tonomi- saku"") that was established on the north side of the Isawa at an uncertain date. In 1061, during the Zenkunen War, Abe no Munetō defeated the Minamoto forces in the Battle of Tonomi Palisade.

Tell Your Friends
Tell Your Friends may refer to:

Frederick Hervey, 4th Earl of Bristol
Frederick Augustus Hervey, 4th Earl of Bristol, (1 August 1730 – 8 July 1803), was an 18th-century Anglican prelate. Elected Bishop of Cloyne in 1767 and translated to the see of Derry in 1768, Hervey served as Lord Bishop of Derry until his death in 1803. As Edward Gibbon remarked ""every great man is something of a builder"" and the magnificent mansions at Downhill and Ballyscullion bear testimony that Lord Bristol had at least one of the elements of greatness. Accordingly, he became known as the Edifying Bishop or The Earl-Bishop (in allusion to prince-bishop).

David Poisson (alpine skier)
David Poisson (31 March 1982 – 13 November 2017) was a French World Cup alpine ski racer, who specialized in the speed events. He made his World Cup debut in 2004. Poisson represented France at the 2010 Winter Olympics in Vancouver, where he placed 7th in the downhill. At the 2013 World Championships, Poisson made his first podium in top-level competition, taking bronze in the downhill. In 2015, Poisson took his only World Cup podium in a downhill in Santa Caterina, finishing third.

Man's Favorite Sport?
Man's Favorite Sport? is a 1964 comedy film starring Rock Hudson and Paula Prentiss. Released by Universal Pictures, the movie was directed and produced by Howard Hawks. Hawks intended this movie to be an homage to his own 1938 screwball classic"" Bringing Up Baby"" with Katharine Hepburn and Cary Grant, and unsuccessfully tried to get the original stars to reprise their roles.

Which film was released more recently, An Unreasonable Man or Lay The Favorite?"
