Question ID,GPT Response,Ground Truth Answer,Prompt
68bb42e00bd911eba7f7acde48001122,"The director of the film ""The Price Of Everything"" studied at Harvard University.",Yale,"Johann, Count of Cleves
Johann was last Count of Cleves, from 1347 through 1368. Upon his death in 1368, the counties of Cleves and Count of Mark were united. Johann was the youngest son of Dietrich VII, Count of Cleves and his second wife Margaret of Habsburg. He succeeded in 1347 his brother Dietrich VIII, Count of Cleves who had died without sons. He married Mechteld of Guelders( † 1384), daughter of Reginald II, Duke of Guelders, but the marriage remained childless. After his death, the County of Cleves went to Adolf III of the Marck and so to the Counts of Marck.

Deh Now-e Karam Ali
Deh Now -e Karam Ali( also Romanized as Deh Now- e Karam ‘ Alī; also known as Dehnow and Deh Now Alashtar) is a village in Khaveh- ye Shomali Rural District, in the Central District of Delfan County, Lorestan Province, Iran. At the 2006 census, its population was 48, in 9 families.

Elsie Allen High School
Elsie Allen High School (EAHS) is a high school located in Santa Rosa, California at 599 Bellevue Ave. It is part of the Santa Rosa High School District, which is itself part of Santa Rosa City Schools. The primary feeder school is Cook Middle School. The school is named after Elsie Allen.

Michael Davis (comics creator)
Michael Davis( born April 29, 1958) is an American comics artist, writer, and one of the co-founders of Milestone Media.

Rabindranath Tagore
Rabindranath Tagore (born Robindronath Thakur, 7 May 1861 – 7 August 1941), also known by his pen name
Bhanu Singha Thakur (Bhonita), and also known by his sobriquets Gurudev, Kabiguru, and Biswakabi, was a polymath, poet, musician, and artist from the Indian subcontinent. He reshaped Bengali literature and music, as well as Indian art with Contextual Modernism in the late 19th and early 20th centuries. Author of the ""profoundly sensitive, fresh and beautiful verse"" of ""Gitanjali"", he became in 1913 the first non-European to win the Nobel Prize in Literature. Tagore's poetic songs were viewed as spiritual and mercurial; however, his ""elegant prose and magical poetry"" remain largely unknown outside Bengal. He is sometimes referred to as ""the Bard of Bengal"". A Brahmo from Calcutta with ancestral gentry roots in Jessore, Tagore wrote poetry as an eight-year-old. At the age of sixteen, he released his first substantial poems under the pseudonym ""BhānusiṃhaSun Lion""), which were seized upon by literary authorities as long-lost classics. By 1877 he graduated to his first short stories and dramas, published under his real name. As a humanist, universalist, internationalist, and ardent anti-nationalist, he denounced the British Raj and advocated independence from Britain. As an exponent of the Bengal Renaissance, he advanced a vast canon that comprised paintings, sketches and doodles, hundreds of texts, and some two thousand songs; his legacy also endures in the institution he founded, Visva-Bharati University. Tagore modernised Bengali art by spurning rigid classical forms and resisting linguistic strictures. His novels, stories, songs, dance-dramas, and essays spoke to topics political and personal. "" GitanjaliSong OfferingsGoraFair-Faced"") and ""Ghare-BaireThe Home and the World"") are his best-known works, and his verse, short stories, and novels were acclaimed—or panned—for their lyricism, colloquialism, naturalism, and unnatural contemplation. His compositions were chosen by two nations as national anthems: India's ""Jana Gana Mana"" and Bangladesh's ""Amar Shonar Bangla"". The Sri Lankan national anthem was inspired by his work.

Where did the director of film The Price Of Everything study?"
de7c73480bdc11eba7f7acde48001122,"Moscow, Russia.",Jerseyville,"Lev Arnshtam
Lev Oskarovich Arnshtam (15 January 1905 – 26 December 1979) was a Soviet film director and screenwriter. He directed nine films between 1936 and 1967.

Anthony Warner (chef)
Anthony Warner( born 1973) is a British chef and food writer and the author of the"" Angry Chef"" blog. His first book,"" The Angry Chef"", has been seen as a reaction to and debunking of food faddism.

Neon Maniacs
Neon Maniacs is 1986 horror film. The film was also released under the title Evil Dead Warriors.

History of Leicestershire
The history of Leicestershire:

Drugs, Inc.
Drugs, Inc. is an American documentary style television series on the National Geographic Channel that explores global narcotics production and trafficking. The series features drug dealers, recreational users, and addicts, as well as professionals in the fields of substance abuse, drug rehabilitation, and criminal justice.

What is the place of birth of the director of film Venus Makes Trouble?"
7fc10b4c087211ebbd66ac1f6bf848b6,Miles From Home.,Miles From Home,"The Curse of Sleeping Beauty
The Curse of Sleeping Beauty is a 2016 American fantasy horror film directed by Pearry Reginald Teo and written by Teo alongside Josh Nadler. The film stars Ethan Peck, India Eisley and Natalie Hall. It is based on a comic book of the same name by Everette Hartsoe and the story ""Little Briar Rose"" by the Brothers Grimm and Charles Perrault. Filming took place in Los Angeles, California. The film was released by 2B Films on May 13, 2016.

Hugh Clark
Hugh Clark or Hugh Clarke may refer to:

Prime Minister of New Zealand
The Prime Minister of New Zealand (Māori: Te Pirimia o Aotearoa) is the head of government of New Zealand. The incumbent Prime Minister, Jacinda Ardern, leader of the New Zealand Labour Party, took office on 26 October 2017.

Jolow Dar
Jolow Dar( also Romanized as Jolow Dār and Jelow Dar) is a village in Khobriz Rural District, in the Central District of Arsanjan County, Fars Province, Iran. At the 2006 census, its population was 657, in 148 families.

Garrett Atkins
Garrett Bernard Atkins( born December 12, 1979) is an American former Major League Baseball third baseman. Between 2003 and 2010, he played for the Colorado Rockies and Baltimore Orioles.

Which film has the director who was born later, Meraa Dost Meraa Dushman or Miles From Home?"
0d97858808c111ebbd8aac1f6bf848b6,Pieces Of A Woman,Oriental Nights,"Khela
Khela ( ""Game"") (2008) is a Bengali film by Rituparno Ghosh. The film is about an idealistic director's (Prosenjit Chatterjee) quench to make a film with a boy who he thinks is just perfect for the role. Khela also marks actress Manisha Koirala's foray into Bengali cinema.

Diane Bertrand
Diane Gonzales Bertrand( born 20 November 1951) is a French film director and screenwriter. Her film"" Un samedi sur la terre"" was screened in the Un Certain Regard section at the 1996 Cannes Film Festival.

Curtis Anderson
Curtis Lee Anderson( born May 16, 1957) is a former American football defensive end in the National Football League for the Kansas City Chiefs and Green Bay Packers. He also was a member of the Michigan Panthers, Oklahoma Outlaws and Jacksonville Bulls in the United States Football League. He played college football at Central State University.

Chathurika Peiris
Chathurika Jayamani Peiris( born 2 January 1980) is an award- winning, actress in Sri Lankan cinema and television. She is best known for the roles in television serials"" SepalikaSwayanjatha"" and"" Hiru Thanivela"".

Chah-e Hasan Ahmadi
Chah -e Hasan Ahmadi( also Romanized as Chāh- e Ḩasan Aḩmadī; also known as Chāh -e Ḩasan) is a village in Jazmurian Rural District, Jazmurian District, Rudbar- e Jonubi County, Kerman Province, Iran. At the 2006 census, its existence was noted, but its population was not reported.

Which film has the director born earlier, Pieces Of A Woman or Oriental Nights?"
05ff422508cc11ebbd93ac1f6bf848b6,Dudley Russell,Dudley Russell,"Carol Berman
Carol Berman (born September 21, 1923) is a New York Democratic Party politician from Lawrence, in Nassau County, New York, United States, who served in the New York State Senate from 1979 to 1984. Berman first achieved attention for her efforts to prevent the landing of Concorde and other supersonic transports at nearby John F. Kennedy International Airport.

Westminster Abbey
The only extant depiction of Edward's abbey, together with the adjacent Palace of Westminster, is in the Bayeux Tapestry. Some of the lower parts of the monastic dormitory, an extension of the South Transept, survive in the Norman undercroft of the Great School, including a door said to come from the previous Saxon abbey. Increased endowments supported a community increased from a dozen monks in Dunstan's original foundation, up to a maximum about eighty monks, although there was also a large community of lay brothers who supported the monastery's extensive property and activities.

Portugal
Portugal maintains a unitary semi-presidential republican form of government and is a developed country with an advanced economy, and a high living standard, having the 18th highest Social Progress in the world, putting it ahead of other Western European countries like France, Spain and Italy. It is a member of numerous international organizations, including the United Nations, the European Union, the Eurozone, OECD, NATO and the Community of Portuguese Language Countries. Portugal is also known for having decriminalized the usage of all common drugs in 2001, the first country in the world to do so. However, drugs are still illegal in Portugal.

Esmatabad, Kerman
Esmatabad( also Romanized as ʿ Eṣmatābād) is a village in Fahraj Rural District, in the Central District of Fahraj County, Kerman Province, Iran. At the 2006 census, its population was 74, in 21 families.

Dayle Grubb
Dayle Grubb( born 24 July 1991) is an English professional footballer who plays as a central midfielder for League Two club Forest Green Rovers.

Was Dudley Russell or Juan René Serrano born first?"
3450ecb008c511ebbd8eac1f6bf848b6,Behind Prison Gates,Behind Prison Gates,"Captain Bill
Captain Bill is a 1936 British comedy film directed by Ralph Ceder and starring Leslie Fuller, Judy Kelly and Hal Gordon. A barge operator helps a schoolteacher tackle a gang of criminals.

Koratty Pattanam Railway Gate
Koratty Pattanam Railway Gate is a 2011 Malayalam film directed by debutant Hafiz Ismail, starring mainly newcomers. The leade roles are by Ajay Natesh and Mallika.

Agostino Rovere
Agostino Rovere (1804, Monza – 1865, New York City) was an Italian operatic bass. After studying singing in Milan, he made his professional opera debut in 1826 at the opera house in Pavia. In 1828 he portrayed Clemente in the world premiere of Vincenzo Bellini's ""Bianca e Fernando"" at the Teatro Carlo Felice in Genoa. In 1839 he sang the role of Pedrigo in the world premiere of Gaetano Donizetti's ""Gianni di Parigi"" at La Scala. He returned to that opera house the following year to create the role of La Rocca in the world premiere of Giuseppe Verdi's ""Un giorno di regno"". In 1842 he portrayed the role of Marquis de Boisfleury in the world premiere of Donizetti's ""Linda di Chamounix"" at the Kärntnertortheater in Vienna. In 1847–1848 he was committed to the Royal Opera House in London where he sang Bartolo in Wolfgang Amadeus Mozart's ""The Marriage of Figaro"", Don Magnifico in Rossini's ""La Cenerentola"", Dulcamara in Donizetti's ""L'elisir d'amore"", Leporello in ""Don Giovanni"", and Mustafà in Gioachino Rossini's ""L'italiana in Algeri""

Glauco Onorato
Glauco Onorato( December 7, 1936 – December 31, 2009) was an Italian actor and voice actor. As an actor and dubber popular with audiences throughout Italy, he was renowned for voicing over nearly all of Bud Spencer's roles as Spencer had a thick Naples accent. Onorato had worked consistently from the late 1950s until shortly before his death.

Reggie Smith (Texas politician)
Reginald B."" Reggie"" Smith, Jr. is a Texas politician who currently serves in the Texas House of Representatives from the 62nd district.

Which film has the director who died later, The Lady Owner or Behind Prison Gates?"
0a65b7300bb011ebab90acde48001122,King Christian IX of Denmark.,"Joseph, Duke of Saxe-Altenburg","The Devil, You + Me
The Devil, You+ Me is the sixth studio album by German indie rock band The Notwist. It was released in 2008.

Kristin Lavransdatter (film)
Kristin Lavransdatter is a 1995 Norwegian film directed by Liv Ullmann, featuring Elisabeth Matheson, Bjørn Skagestad, Jørgen Langhelle, Lena Endre and Sverre Anker Ousdal, based on"" Kristin Lavransdatter"" by Sigrid Undset. The film was selected as the Norwegian entry for the Best Foreign Language Film at the 68th Academy Awards, but was not accepted as a nominee.

The TV Set
The TV Set is a 2006 comedy-drama film directed by Jake Kasdan and starring David Duchovny, Sigourney Weaver, Ioan Gruffudd, and Judy Greer. The screenplay concerns an idealistic writer attempting to bring his vision for a TV show to fruition on the small screen.

Canena
Canena is a city located in the province of Jaén, Spain. According to the 2014 estimate (INE), the city has a population of 1,981 inhabitants.

Henry L. Garrett III
Henry Lawrence Garrett III( born June 24, 1939) served as the 68th Secretary of the Navy from May 15, 1989, to June 26, 1992, in the administration of George H. W. Bush. Before leading the Department of the Navy, he served as General Counsel of the Department of Defense.

Who is Olga Constantinovna Of Russia's maternal grandfather?"
7b33f605088411ebbd6dac1f6bf848b6,"The director of ""The Ballad Of Cossack Golota"" died later.",Taipei Story,"Roberto Benitez
Roberto Benitez( born July 30, 1980 in Brooklyn, New York) is a professional boxer from the United States.

The Crane's View Trilogy
Crane's View is a trilogy of novels written by American author Jonathan Carroll from 1997 to 2001, published by Nan A. Talese/ Doubleday. The books received reviews that ranged from average to good.

Nadamanu River
Nadamanu River is a river of Vanua Levu, Fiji.

Daniel Birt
Daniel Birt (23 June 1907 – 15 May 1955) was an English film director and editor.

Dipali Cunningham
Dipali Cunningham( born August 27, 1958) from Melbourne, Australia now she lives in New York City, USA is an ultramarathon woman runner. Dipali is a Disciple from the spiritual Master Sri Chinmoy over 30 years.

Which film has the director died later, Taipei Story or The Ballad Of Cossack Golota?"
2db288200bde11eba7f7acde48001122,Auburn Prison,New York,"Emily Bond
Emily Bond( born 13 October 1973) is a British former professional tennis player.

Celebration, Florida
Celebration is a census-designated place (CDP) and a master-planned community in Osceola County, Florida, United States, located near Walt Disney World Resort and originally developed by The Walt Disney Company. As part of the Orlando–Kissimmee Metropolitan Statistical Area, Celebration's population was 7,427 at the 2010 census.

RCAF Station Saint John
RCAF Station St. John or RCAF Aerodrome St. John, was a military aerodrome that was established at the St John Municipal Airport in 1939. The airport was located in the neighborhood of Millidgeville in the city of St. John, New Brunswick.

Hemispheres (TV program)
Hemispheres is a news and current affairs program, co-produced by the Australian Broadcasting Corporation( ABC) and the Canadian Broadcasting Corporation( CBC). Its main focus was foreign events and international issues, using ABC and CBC correspondents from around the world. The program debuted in 2005. It aired on the Australia Network and CBC Newsworld channels, as well as on ABC2 in Australia, but not on the main free- to- air ABC and CBC channels. It was presented by CBC News anchor Ian Hanomansing from Vancouver, and ABC News presenter Felicity Davey in Sydney.

Office of the President of the United States
Office of the President of the United States may refer to:

Where did Oleg Kerensky's father die?"
dc619d4808b911ebbd88ac1f6bf848b6,Chiang Chung-Ling.,Chiang Chung-Ling,"Claudiu Tudor
Claudiu Dorin Tudor( born 29 April 1985) is a Romanian former footballer who played as a midfielder.

Ľubomír Gorelčík
Ľubomír Gorelčík( born 13 March 1997) is a Slovak football forward who currently plays for the Fortuna Liga club MŠK Žilina.

Rosa
Rosa or De Rosa may refer to:

Neema Barnette
Neema Barnette is an American film director, and the first African-American woman to direct a primetime sitcom. Barnette was the first African-American woman to get a three-picture deal with Sony. Since then, she accumulated a number of awards, including a Peabody, an Emmy and NAACP Image Award.

Manoranjan
Manoranjan  is a 1974 Indian Hindi film directed by Shammi Kapoor. It is a remake of ""Irma La Douce"". Sanjeev Kumar plays Jack Lemmon's role, Zeenat Aman Shirley MacLaine's and Shammi Kapoor plays Lou Jacobi's. Hotel Casanova is called Hotel Mauj!. Among the rest of the cast are Paintal, Asit Sen and Dev Kumar. ""Manoranjan"" is perhaps the only Hindi movie where prostitution was presented as a 'fun' activity without moralising and the lead actress sleeps with men other than the hero and is not an issue. For 1974 the film in India was a revolution, and was panned by the critics and the audience due to the sense of immorality.

Who died earlier, Chiang Chung-Ling or George Andreadis?"
