Question ID,GPT Response,Ground Truth Answer,Prompt
a9a4b633089c11ebbd78ac1f6bf848b6,Monsieur Taxi,A Yiddish World Remembered,"Andrea Štaka
Andrea Štaka is a Swiss film director best known for winning the Golden Leopard at the 59th Locarno International Film Festival in 2006 for her film,"" Das Fräulein"". Štaka was born in Lucerne in 1973. She attended the film and video department of the Hochschule für Gestaltung und Kunst Zürich. She lives in Zürich and New York.

Richard Norton (archaeologist)
Richard Norton (February 9, 1872 – August 2, 1918) was the organizer and head of the American Volunteer Motor Ambulance Corps (also known as the Norton-Harjes Ambulance Corps), which served on the front in France in World War I from 1914 until it was taken over by the American Army in 1917. He was the son of Charles Eliot Norton and Susan Ridley Sedgewick. He was also the director of the Archaeological Institute of America. He was awarded the Croix de Guerre, the Legion of Honour, and the Order of St. Lazarus. His award of the Cross of the Legion of Honor was the highest award given to any foreigner by France during World War I.

Daniel P. Reigle
Daniel P. Reigle (February 19, 1841 – March 19, 1917) was a Union Army soldier during the American Civil War. He received the Medal of Honor for gallantry during the Battle of Cedar Creek fought near Middletown, Virginia on October 19, 1864. The battle was the decisive engagement of Major General Philip Sheridan’s Valley Campaigns of 1864 and was the largest battle fought in the Shenandoah Valley.

Which film has the director born later, Monsieur Taxi or A Yiddish World Remembered?"
f64be57a0bdd11eba7f7acde48001122,Not provided.,"August 7, 2004","Kim Dae-jung
Kim Dae-jung, or Kim Dae Jung( 6 January 192418 August 2009), was a South Korean politician who served as President of South Korea from 1998 to 2003. He was a 2000 Nobel Peace Prize recipient, the only Korean Nobel Prize recipient in history. He was sometimes referred to as the"" Nelson Mandela of South Korea"".

List of waterfalls in Hamilton, Ontario
The city of Hamilton in Ontario, Canada is home to more than 100 waterfalls and cascades, most of which are on or near the Bruce Trail as it winds through the Niagara Escarpment. Ontario's internationally recognized Niagara Escarpment provides perfect geological conditions for waterfalls to occur, from Tobermory to Niagara Falls.

George H. Lindsay
George Henry Lindsay (January 7, 1837 – May 25, 1916) was a United States Representative from New York. he was the Coroner of Kings County, New York from 1886 to 1892.

What is the date of death of the director of film Escándalo De Estrellas?"
6c2aa97108d711ebbd9aac1f6bf848b6,Trouble With Jolanthe.,Trouble With Jolanthe,"Red Roses for Me (song)
Red Roses For Me is a single by The Dubliners and Niamh Kavanagh charting at No.13 in the Irish Charts in 1994. This was the last single Ronnie Drew would ever release with The Dubliners.

Hugh I, Count of Dammartin
Hugh I (died after 1093), Count of Dammartin and Seigneur de Bulles, son of Manasses, Count of Dammartin, and Constance of France. Hugh's maternal grandfather was Robert the Pious, King of France, and his paternal great-grandfather was Hilduin I, Count of Montdidier. Hugh married Rohese, sister of Ascelin, Seigneur de Bulles, and they had four children:
Lancelin, though never Count of Dammartin, was known as Lord of Dammartin and joined other petty barons in alliance with Hugh of Crecy and Theobald II, Count of Champagne, against Louis VI the Fat and, later, Louis VII of France. Hugh was succeeded as Count of Dammartin by his son Pierre.

Basement (2010 film)
Basement is a 2010 British horror film, starring Danny Dyer and written by Ewen Glass about six friends who are lured into a basement for a sinister experiment.

Which film has the director born first, Trouble With Jolanthe or Children Of Fortune?"
a5b095c00bdd11eba7f7acde48001122,John Beal,California,"Pokémon Rumble Blast
Pokémon Rumble Blast, known in the PAL region as Super Pokémon Rumble and known in Japan as , is an action beat 'em up video game in the Pokémon series for the Nintendo 3DS. The game was released in Japan on August 11, 2011, in North America on October 24, 2011 and in Europe on December 2, 2011. It is a successor to the 2009 WiiWare release ""Pokémon Rumble"".

Dmitri Sasin
Dmitri Andreyevich Sasin( born 21 August 1996) is a Russian football player. He plays for FC Tom Tomsk.

Jeff Barlow
Jeff Barlow was a British actor who was born in Lancashire in 1871.

Where was the composer of film Terror In The Aisles born?"
8471ae5808d111ebbd95ac1f6bf848b6,Graves Without A Name,Graves Without A Name,"Vladaya
Vladaya is a village situated on the Vitosha and Lyulin mountains in western Bulgaria at an altitude of about 1000 m. In the 2011 census in Vladaya were counted 4043 residents, which makes it the 10th- largest village in Bulgaria.

Barisan of Ibelin
Barisan of Ibelin (died 1150) was an important figure in the crusader Kingdom of Jerusalem, and was the founder of the Ibelin family. His name was later written as ""Balian"" and he is sometimes known as Balian the Elder, Barisan the Old or Balian I. Barisan's origins are obscure. The Ibelins later claimed to be descended from the viscounts of Chartres, but according to Peter W. Edbury, Barisan was probably from northern Italy. According to Jonathan Riley-Smith, however, he may have indeed been connected to Chartres, as the brother of Hugh of Le Puiset, Count of Jaffa; he would then have also been a cousin to the Montlhéry family of King Baldwin II of Jerusalem. However, nothing certain is known of his life before 1115, when he appears as constable of Jaffa under Hugh. In 1120 he was present at the Council of Nablus, where the first laws of the kingdom were promulgated, perhaps representing the new, underaged Count of Jaffa, Hugh II. Around the same year, his services were rewarded with a marriage to Helvis of Ramla, daughter of Baldwin I of Ramla. In 1134, when Hugh II rebelled against King Fulk, Barisan supported the king, and soon became prominent at Fulk's court. In 1141, perhaps as a reward for his loyalty in 1134, he was granted the newly constructed castle of Ibelin, located in the County of Jaffa between Jaffa itself and the Fatimid Egyptian fortress of Ascalon. It was from this castle that the family took their name. In 1148 Barisan inherited the nearby lordship of Ramla, through his wife Helvis. That year, Barisan was also present at the council convened at Acre after the arrival of the Second Crusade, at which it was decided to attack Damascus. Barisan died in 1150 and Ibelin was inherited by Hugh. Helvis then married Manasses of Hierges, Constable of Jerusalem. With Helvis lady of Ramla (daughter of Baldwin I of Ramla), Barisan was the father of:

Tasmina Ahmed-Sheikh
Tasmina Ahmed- Sheikh OBE WS NP( born 5 October 1970) is a Scottish politician. She was elected Member of Parliament( MP) for Ochil and South Perthshire in May 2015, and has served as the Scottish National Party Trade and Investment spokesperson, Deputy Shadow Leader of the House in the House of Commons, and the SNP's National Women's and Equalities Convener. She was defeated at the 2017 United Kingdom general election. A solicitor and businessperson, and a former actress, Ahmed- Sheikh founded and formerly chaired the Scottish Asian Women's Association.

Which film whose director is younger, Roland The Mighty or Graves Without A Name?"
769106c40bda11eba7f7acde48001122,Unknown,laryngeal cancer,"Billy Connolly
In 1985, he divorced Iris Pressagh, his wife of sixteen years (they had separated four years earlier) and he was awarded custody of their children Jamie and Cara. That same year, he performed An Audience with..., which was videotaped at the South Bank Television Centre in front of a celebrity audience for ITV. The uncut, uncensored version was subsequently released on video. In July 1985, he performed at the Wembley leg of Live Aid, immediately preceding Elton John.

Linda Lamb
Linda Lamb is an American singer and musician of European descent, who has worked with Vitalic and Nina Hagen; she is known for her underground hit"" Hot Room"".

Cool Blue
Cool Blue is a 1990 American romantic comedy film directed by Mark Mullin and Richard Shepard, and stars Woody Harrelson, Hank Azaria, Ely Pouget and Sean Penn. The film received an R rating by the MPAA.

What is the cause of death of performer of song Oh Boy, Oh Boy, Oh Boy!?"
5a83ed2f086611ebbd5eac1f6bf848b6,When You're Strange.,Vzdušné Torpédo 48,"Kolodischi TV Mast
The Kolodischi TV Mast  is a 350-metre tall guyed TV mast situated at Kolodischi, east of Minsk in Belarus. It is among the tallest towers in Belarus.

1 Day
1 Day is a 2009 British crime film about gangs and their communities in inner city Birmingham. The story follows Flash as he attempts to get £100,000 to his boss Angel in less than 24 hours or face certain death. Directed by Penny Woolcock, the film is street-cast and features no professional actors. It stars Dylan Duffus, Duncan Tobias, Yohance Watson, and Ohran Whyte.

The Seventh Company Outdoors
The Seventh Company Outdoors  is a 1977 French comedy film directed by Robert Lamoureux. It is a sequel to Now Where Did the 7th Company Get to?.

Which film has the director who is older, When You'Re Strange or Vzdušné Torpédo 48?"
3a3c2efe0bdc11eba7f7acde48001122,French,Germany,"Norman Miscampbell
Norman Alexander Miscampbell, QC( 20 February 1925 – 16 February 2007) was a British Conservative Party politician. He served as Member of Parliament( MP) for Blackpool North for 30 years, from 1962 to 1992, making him Blackpool's longest serving MP.

Stinson Gulch
Stinson Gulch is a valley in Marin County, California, United States which is associated with a small stream. The stream descends the western slope of the Bolinas Ridge, crosses State Route 1 just north of Stinson Beach, California, and drains into the southern tip of Bolinas Lagoon. Most of Stinson Gulch is included in Mount Tamalpais State Park. The gulch and the groundwater associated with it supply most of the water for the town of Stinson Beach.

Victoria Hattam
Victoria Hattam (born November 16, 1953) is an Australian-born American political scientist, noted for her research on American political economy and political development, and on the role of class, race and ethnicity in American politics.

What nationality is Beatrice I, Countess Of Burgundy's husband?"
b25687fa090011ebbdadac1f6bf848b6,Taxi Zum Klo,Saajan Bina Suhagan,"The Jewish Quarterly Review
The Jewish Quarterly Review is a quarterly peer-reviewed academic journal covering Jewish studies. It is published by the University of Pennsylvania Press on behalf of the Herbert D. Katz Center for Advanced Judaic Studies (University of Pennsylvania). The editors-in-chief are Elliott Horowitz, David N. Myers UCLA, and Natalie Dohrmann. It is available online through Project MUSE and JSTOR. The journal was established in London in 1889 by Israel Abrahams and Claude G. Montefiore as an English-language concurrent of the French ""Revue des études juives"", itself an outgrowth of the Wissenschaft des Judentums movement. It is the oldest English-language journal of Judaic scholarship.

Summit Lake (Vancouver Island)
Summit Lake is a small lake located on Vancouver Island, Canada, southwest of Cameron Lake.

T. J. Hoisington
TJ Hoisington is an American author, professional speaker, entrepreneur, business consultant and publisher. His book,"" If You Think You Can!: Thirteen Laws That Govern the Performance of High Achievers"" is sold in 34 countries and also author of"" Return to Robinson Island"", a sequel based Swiss Family Robinson. He is the host of Web show"" Lessons on Success"", where he interviews high achievers.

Which film was released first, Taxi Zum Klo or Saajan Bina Suhagan?"
b8e9d716088411ebbd6dac1f6bf848b6,"""Şaban, Son Of Şaban""","Şaban, Son Of Şaban","Eugene Bossilkov
Blessed Eugene Bossilkov, born Vincent Bossilkov( b. 16 Nov 1900- 11 Nov 1952), was a member of the Passionist Congregation, Roman Catholic bishop of Nicopolis and martyr in the Communist campaign in Bulgaria against religion. He had studied in Rome for his doctorate at the Pontifical Oriental Institute and became a parish priest in the Danube Valley. After becoming bishop, in 1952 he was arrested, together with many other religious, and executed for ostensible crimes against the state. He was beatified by Pope John Paul II in 1998.

English (2018 film)
English is an upcoming Chinese coming- of- age film directed by Joan Chen, based on the eponymous novel by Wang Gang. The story is set in the Cultural Revolution. Filming wrapped up in Xinjiang in October 2017.

Julius Kaplan
Julius D. Kaplan is an American art historian who in 1999 was appointed professor of art at California State University. He made his name through his studies of the art of Gustave Moreau, about which he has published two books, the first of which,"" The art of Gustave Moreau: Theory, style and content""( 1972), was an elaboration of his PhD thesis.

Which film has the director born first, Şaban, Son Of Şaban or East/West?"
