Question ID,GPT Response,Ground Truth Answer,Prompt
fa3d4e360bdc11eba7f7acde48001122,"Los Angeles, California",Rome,"Moldavian Soviet Socialist Republic
Moldavian Soviet Socialist Republic (shortly: Moldavian SSR, abbr.: MSSR; Romanian: Republica Sovietică Socialistă Moldovenească, in Cyrillic alphabet: Република Советикэ Сочиалистэ Молдовеняскэ; Russian: Молда́вская Сове́тская Социалисти́ческая Респу́блика Moldavskaya Sovetskaya Sotsialisticheskaya Respublika), also known to as Soviet Moldavia or Soviet Moldova, was one of the fifteen republics of the Soviet Union existed from 1940 to 1991. The republic was formed on 2 August 1940 from parts of Bessarabia, a region annexed from Romania on 28 June of that year, and parts of the MASSR, an autonomous republic within the Ukrainian SSR.

Harry Davenport (actor)
Harold George Bryant Davenport (January 19, 1866 -- August 9, 1949) was an American film and stage actor who worked in show business from the age of six until his death. After a long and prolific Broadway career, he came to Hollywood in the 1930s and appeared in films, including Gone with the Wind (1939), in which he played Dr. Meade.

Bertram van Munster
Bertram van Munster( born 1940) is a Dutch- born American co -creator and executive producer of"" The Amazing Race"". He is also the creator of"" Profiles from the Front Line"" and was the Executive Producer on"" Oprah's Big Give"" and"" Take the Money and Run"". Van Munster's television formats and productions have been sold and produced worldwide in territories including India, Africa, The Middle East, Australia, the Asia Pacific region, Israel and throughout Latin America and China. His productions, although created for the US market, maintain international TV sensibilities. He has longstanding relationships with all major US television network and cable companies. Van Munster is President and CEO of Worldrace Productions Inc, Profiles Television Productions LLC, and Earthview Inc( all based in Los Angeles, California). His companies have worked in association with Jerry Bruckheimer Television for"" The Amazing Race"" and other TV series currently in production; as well as in partnership with Active TV Asia, based in Singapore.

Where did the director of film Hospitals: The White Mafia die?"
fc0370920baf11ebab90acde48001122,Elizabeth Cary,Lucy Mervyn,"Co-NP-complete
In complexity theory, computational problems that are co-NP-complete are those that are the hardest problems in co-NP, in the sense that any problem in co-NP can be reformulated as a special case of any co-NP-complete problem with only polynomial overhead. If P is different from co-NP, then all of the co-NP-complete problems are not solvable in polynomial time. If there exists a way to solve a co-NP-complete problem quickly, then that algorithm can be used to solve all co-NP problems quickly.

Gold Digger
Gold Digger, Gold Diggers or The Gold Diggers may refer to:

Frankie and Johnny (1936 film)
Frankie and Johnny( also known as"" Frankie and Johnnie"") is a 1936 American film. The film was shot on location in The Bronx, New York and sat on the shelf for two years before being released by the studio due to interference from United States film censors.

Who is the paternal grandmother of Mervyn Tuchet, 4Th Earl Of Castlehaven?"
b2a8d7b60bdc11eba7f7acde48001122,Unknown.,Northern Ireland,"Holly Beth Vincent
Holly Beth Vincent( born Holly Beth Cernuto in 1956) is an American singer, songwriter, multi-instrumentalist and record producer. In her youth Vincent sang and played drums and guitar in several bands and took part in the Los Angeles punk scene. In 1978, she formed Holly and the Italians and moved to London, England, where the band was welcomed by the British press and gained a recording contract with Virgin Records on the strength of the single"" Tell That Girl to Shut Up"". Holly and the Italians' debut album"" The Right to Be Italian"" had a troubled and long production and was a commercial failure, which led to the band's dissolution at the end of 1980, after a US tour supporting The Clash and the Ramones. Vincent recorded under her name the album"" Holly and the Italians"" in the UK and was then deported to the US by the British authorities. She went to live in New York City, where she was a member of The Waitresses for a short time and played in other local groups. In 1990, she moved to Los Angeles and two years later recorded the album"" America"" with a new band that she had formed called The Oblivious. The album"" Vowel Movement"" followed in 1994, as a collaboration with Concrete Blonde singer Johnette Napolitano. Vincent continues to write and record and recently has released albums mainly in digital format, including two collections of tech house music.

Ernest Newman
Ernest Newman (30 November 1868 – 7 July 1959) was an English music critic and musicologist. ""Grove's Dictionary of Music and Musicians"" describes him as ""the most celebrated British music critic in the first half of the 20th century."" His style of criticism, aiming at intellectual objectivity in contrast to the more subjective approach of other critics, such as Neville Cardus, was reflected in his books on Richard Wagner, Hugo Wolf, Richard Strauss and others. He was music critic of ""The Sunday Times"" from 1920 until his death nearly forty years later.

Out of the Darkness (1978 film)
Out of the Darkness is a 1978 film starring Donald Pleasence and Nancy Kwan. It was also known as Night Creature.

Where was the director of film The Making Of Plus One born?"
d9a5f6ae08ae11ebbd83ac1f6bf848b6,The Land Before Time Ix: Journey To Big Water,The Land Before Time Ix: Journey To Big Water,"Wild Angels (1969 film)
Wild Angels("" Divlji anđeli"") is a Croatian film directed by Fadil Hadžić. It was released in 1969.

The Three Pilots
The Three Pilots is a 1942 Italian war drama film directed by Mario Mattoli and starring Michela Belmonte, Leonardo Cortese and Alberto Sordi. It was shot at the Cinecittà Studios in Rome and at the Accademia Aeronautica in Caserta. The film's sets were designed by the art director.

Vero Lake Estates, Florida
Vero Lake Estates is an unincorporated community in Indian River County, Florida, United States, off CR 510. It contains the western portion of Wabasso Road, although it is not connected to CR 510. The entire area contains a street grid, (77th Street on the south; County Road 512 (95th Street) on the north, and 90th Avenue on the east; 108th Avenue on the west).

Which film whose director is younger, The Land Before Time Ix: Journey To Big Water or The Life Story Of David Lloyd George?"
6eadfddc0bde11eba7f7acde48001122,Canada.,New York,"Scooby-Doo, Where Are You!
Scooby - Doo, Where Are You! Genre Animation Comedy horror Mystery Adventure Children's television series Created by Joe Ruby Ken Spears Developed by Joseph Barbera William Hanna Iwao Takamoto Fred Silverman Directed by Joseph Barbera William Hanna Charles A. Nichols (1978) Voices of Don Messick Casey Kasem Frank Welker Nicole Jaffe (1969 -- 1970) Stefanianna Christopherson (1969 -- 1970) Heather North (1970 -- 1978) Pat Stevens (1978) Theme music composer David Mook Ben Raleigh Opening theme ``Scooby - Doo, Where Are You! ''performed by Larry Marks (1969 -- 1970, 1978) George A. Robertson, Jr. (1970) Composer (s) Ted Nichols (1969 -- 70) Hoyt Curtin (1978) Country of origin United States Original language (s) English No. of seasons No. of episodes 41 (list of episodes) Production Producer (s) Joseph Barbera William Hanna Don Jurwich (1978) Running time 21 minutes approx Production company (s) Hanna - Barbera Productions Distributor Taft Broadcasting (1969 -- 1988) Great American Broadcasting (1988 -- 1991) Turner Program Services (1992 -- 1998) Warner Bros. Television Distribution (1999 -- present) Release Original release September 13, 1969 (1969 - 09 - 13) -- November 4, 1978 (1978 - 11 - 04) Chronology Followed by The New Scooby - Doo Movies (1972 -- 73)

Gwynyth Walsh
Gwynyth Walsh is a Canadian actress best known for her role of the"" Star Trek"" character B' Etor, one of the Duras sisters. She also played constable Nimira in the episode. Walsh earned her Bachelor of Fine Arts at the University of Alberta and started her career appearing on stage across Canada and in the United States in many classics. For Shakespeare's"" Much Ado About Nothing"" she won a Dramalogue Award- Best Actress for her portrayal of Beatrice. Her first appearance on screen was in a 1984 TV movie of Gilbert and Sullivan's"" Iolanthe"".

Lux Prima
Lux Prima is a collaborative studio album by American singer- songwriter Karen O and Danger Mouse. It was released in March 2019 under BMG Records.

What is the place of birth of the director of film Bodily Harm (Film)?"
653dfa8f08f211ebbdaaac1f6bf848b6,Stephen Jurika,Stephen Jurika,"Crane Wilbur
Crane Wilbur (November 17, 1886 – October 18, 1973) was an American writer, actor and director for stage, radio and screen. He was born in Athens, New York. Wilbur is best remembered for playing Harry Marvin in ""The Perils of Pauline"". He died in Toluca Lake, California. He was a prolific writer and director of at least 67 films from the silent era into the sound era, but it was as an actor that he found lasting recognition, particularly playing opposite Pearl White in the iconoclastic serial ""The Perils of Pauline"". He brought to the first motion pictures merry eyes, a great, thick crop of wavy, black hair and an athlete's interest in swimming and horseback riding. Twelve years of stage experience prepared him for his venture into the new art of silent motion pictures.

Eugene Jean, Count of Soissons
Prince Eugene Jean of Savoy( Eugene Jean François; 23 September 1714 – 23 November 1734) was the last Count of Soissons of the House of Savoy. The only son of Emmanuel Thomas, Count of Soissons( a member of the House of Savoy- Carignano), and Princess Maria Theresia of Liechtenstein, he succeeded to his father's titles, Count of Soissons and Duke of Troppau, when the latter died in 1729. In 1731, Eugene Jean became a Knight in the Austrian Order of the Golden Fleece, like his father. In Massa on 10 November 1734 he was married by proxy to Princess Maria Teresa Cybo- Malaspina( 1725 – 1790), Duchess of Massa and Princess of Carrara in her own right. As the bridegroom died thirteen days later in Mannheim, however, the marriage was annulled on the basis that it was never consummated. Maria Teresa would later marry Ercole III d' Este, Duke of Modena. With his death, the title"" Count of Soissons"" became extinct and reverted to the French crown. The title"" Duke of Troppau"" returned to his mother, whose estates passed to Franz Joseph I, Prince of Liechtenstein, when she died in 1772.

Crowd Scene
Crowd Scene is an album by jazz pianist Mal Waldron recorded in 1989 and released on the Italian Soul Note label.

Who lived longer, Philippe Solari or Stephen Jurika?"
c6413a3e088011ebbd6dac1f6bf848b6,Yes,yes,"Large Triumphal Carriage
The Large Triumphal Carriage or Great Triumphal Car (in German, ""Triumphwagen"") is a large 16th-century woodcut print by Albrecht Dürer, commissioned by the Holy Roman Emperor Maximilian I. The work was originally intended to be the central part of a long print of a ""Triumphal Procession"" or ""Triumph of Maximilian"", depicting Maximilian and his court entourage in a procession. This section shows the emperor in his triumphal car, and was part of a tradition depicting imaginary ""triumphs"" or real processions, such as royal entries.

Def-Con 4
Def- Con 4 is a 1985 Canadian post-apocalyptic film, portraying three astronauts who survive World War III aboard a space station and return to Earth to find greatly changed circumstances.

Strangers Kiss
Strangers Kiss is a 1983 drama directed by Matthew Chapman and starring Peter Coyote, Victoria Tennant, Dan Shor and Blaine Novak. The plot is about the making of Stanley Kubrick's 1955 film"" Killer's Kiss"".

Did the bands The Vaccines and The Wanted, originate from the same country?"
0f9457e80bdd11eba7f7acde48001122,Modena,"Oklahoma City, Oklahoma","I Sustain the Wings
""I Sustain the Wings"" is a 1943 big band and jazz instrumental co-written by Glenn Miller. The instrumental was the theme for the eponymous radio program broadcast on CBS and NBC from 1943 to 1945.

Southampton
In addition to school sixth forms at St Anne's and King Edward's there are two sixth form colleges: Itchen College and Richard Taunton Sixth Form College. A number of Southampton pupils will travel outside the city, for example to Barton Peveril College. Southampton City College is a further education college serving the city. The college offers a range of vocational courses for school leavers, as well as ESOL programmes and Access courses for adult learners.

Arnaldo Andreoli
Arnaldo Andreoli (6 August 1893 – 2 December 1952) was an Italian gymnast who competed in the 1920 Summer Olympics. He was born in Modena. He was part of the Italian team, which won the gold medal in the gymnastics men's team, European system event in 1920.

Where was the director of film The Snob Buster born?"
f78d85300bae11ebab90acde48001122,"Richard de Beauchamp, 13th Earl of Warwick.","James Butler, 3rd Earl of Ormond","The Lion Man (serial)
The Lion Man is a 1919 American action film serial released by the Universal Film Manufacturing Company, directed by Albert Russell and Jack Wells, produced by Russell and starring Kathleen O'Connor and Jack Perrin. The serial is now considered to be lost.

Predigerkloster
The Predigerkloster was a monastery of the Dominican Order, established around 1234 and abolished in 1524, in the imperial city of Zürich, Switzerland. Its church, the Predigerkirche, is one of the four main churches in Zürich, and was first built in 1231 as a Romanesque church of the then Dominican monastery. In the first half of the 14th century it was converted, the choir between 1308 and 1350 rebuilt, and a for that time unusually high bell tower built, regarded as the highest Gothic edifice in Zürich.

Emma of Paris, Duchess of Normandy
Emma of Paris( 943 – 19 March 968), was a duchess consort of Normandy, married to Richard I, Duke of Normandy. She was the daughter of Count Hugh the Great of Paris and Hedwiga de Sachsen and sister of Hugh Capet, king of France. Emma was betrothed to Richard I in her childhood as a part of an alliance between Normandy and Paris against the French royal house. The marriage took place in 960. The union gave a permanent and useful status to Normandy, especially since the brother of Emma became king in 987. Emma has been pointed out as the mother of Emma of Normandy, but this is not chronologically possible. Emma died childless.

Who is Joan De Beauchamp, Countess Of Ormond's father-in-law?"
8f4ad680089d11ebbd78ac1f6bf848b6,Kieren Jack.,Johan Jureskog,"Della Money
Della Money is a speech and language therapist and Chairperson of the Royal College of Speech and Language Therapists. Money is currently a consultant speech and language therapist with Nottinghamshire Healthcare NHS Trust.

Manchita
Manchita is a municipality located in the province of Badajoz, Extremadura, Spain. According to the 2014 census, the municipality has a population of 761 inhabitants.

The English Teacher
The English Teacher is a 1945 novel written by R.K. Narayan. It is the third and final part in the 'Malgudi Days ''series, preceded by Swami and Friends (1935) and The Bachelor of Arts (1937).

Who was born first out of Johan Jureskog and Kieren Jack?"
28bbe1600bdc11eba7f7acde48001122,Norway,"Dombås, Norway","Steve Jobs (disambiguation)
Steve Jobs( 1955–2011) was an American business magnate and co-founder of Apple Inc. Steve Jobs may also refer to:

The Mighty Treve
The Mighty Treve is a 1937 American drama film directed by Lewis D. Collins and written by Albert R. Perkins, Marcus Goodrich and Charles Grayson. It is based on the 1925 novel ""Treve"" by Albert Payson Terhune. The film stars Noah Beery Jr., Barbara Read, Samuel S. Hinds, Hobart Cavanaugh, Alma Kruger and Earle Foxe. The film was released on January 17, 1937, by Universal Pictures.

Smoke in the Shadows
Smoke in the Shadows is the fifth album by American singer- songwriter Lydia Lunch, released in November 2004 by record labels Atavistic and Breakin Beats.

What is the place of birth of the keyboardist of Veslefrekk?"
5574c98c087711ebbd67ac1f6bf848b6,No.,yes,"Joseph Russell Bailey, 2nd Baron Glanusk
Joseph Henry Russell Bailey, 2nd Baron Glanusk (26 October 1864 – 11 January 1928), was a British Army officer and peer.

Gympl
Gympl is a Czech comedy film directed by Tomáš Vorel. It was released in 2007.

Too Late for Tears
Too Late for Tears is a 1949 film noir crime film directed by Byron Haskin and starring Lizabeth Scott, Don DeFore, Dan Duryea, and Arthur Kennedy. It tells the story of a ruthless femme-fatale who steals a suitcase containing US$60,000 (). The screenplay was written by Roy Huggins, developed from a serial he wrote for the ""Saturday Evening Post"".

Are Champagne For Caesar and A Million Ways To Die In The West from the same country?"
9bdf26a0085a11ebbd5cac1f6bf848b6,Neil Lloyd Macky,Neil Lloyd Macky,"Seafloor spreading
Seafloor spreading is a process that occurs at mid-ocean ridges, where new oceanic crust is formed through volcanic activity and then gradually moves away from the ridge.

Emile Haynie
Emile Haynie( born July 13, 1980)( often credited simply as Emile), is an American music producer from Buffalo, New York. His range of production includes alternative rock, hip hop, indie and pop music.

Viktor Schobinger
Leutnant Viktor Schobinger was a World War I flying ace credited with eight confirmed victories. Victory number two was confirmed over Charles Dawson Booker.

Who lived longer, Neil Lloyd Macky or Domenico Cosselli?"
4c0e9cbe0bde11eba7f7acde48001122,Mongolia.,Martaban,"Supreme Court of Mongolia
The Supreme Court of Mongolia is the highest court in the judicial system of Mongolia, and is generally the court of last resort for non-constitutional matters. It is established by Article 48( 1) of the Constitution of Mongolia. The 1992 Constitution states in Article 50( 1) that"" the Supreme Court shall be the highest judicial organ"". The Supreme Court has jurisdiction over serious criminal matters, receives appeals from lower- instance courts. It also hears appeals from the Constitutional Court with respect to the protection of the rule of law and human rights and from the Prosecutor General. The Court may also provide official interpretations of Mongolian law, except for the Constitution of Mongolia. Official interpretations are made through a special procedure referred to as a' sitting en banc'. Justices of the Supreme Court of Mongolia are appointed by the President of Mongolia after being presented by the Judicial General Council of Mongolia. The Supreme Court consists of a Chief Justice and 24 subordinate Justices. The Chief Justice is appointed by the President of Mongolia for a term of six years for one time. Presently, the Justices manage cases through three separate chambers: a Chamber for Criminal Cases, a Chamber for Administrative Cases and a Chamber for Civil Cases. Cases coming before each chamber are generally heard by a panel of five Justices. The Chief Justice of the Court sits as a member of the Judicial General Council of Mongolia, which is tasked with the general supervision of the judicial system.

A. E. Coleby
A. E. Coleby( 1876 – July 15, 1930) was a British film director, actor and screenwriter of the silent era.

Fantastic Voyage
Fantastic Voyage is a 1966 American science- fiction film directed by Richard Fleischer and written by Harry Kleiner, based on a story by Otto Klement and Jerome Bixby. The film is about a submarine crew who are shrunk to microscopic size and venture into the body of an injured scientist to repair damage to his brain. The original story took place in the 19th century and was meant to be a Jules Verne- style adventure with a sense of wonder. Kleiner abandoned all but the concept of miniaturization and added a Cold War element. The film starred Stephen Boyd, Raquel Welch, Edmond O' Brien, Donald Pleasence, and Arthur Kennedy. Bantam Books obtained the rights for a paperback novelization based on the screenplay and approached Isaac Asimov to write it. Because the novelization was released six months before the movie, many people mistakenly believed that the film was based on Asimov's book. The movie inspired an animated television series.

Where was the father of Baw Ngan-Mohn born?"
2e30cd860bdc11eba7f7acde48001122,Cyprus,Tübingen,"Tri-City Airport (Kansas)
Tri-City Airport is a city- owned public- use airport located 11 nautical miles( 20 km) west of the central business district of Parsons, a city in Labette County, Kansas, United States. In 1942 this was the Cherryvale Army Air Force Auxiliary Field# 9 for the Independence Army Airfield. Between 1979 and 1986, PPF was served by Air Midwest operating under Eastern Airlines. The aircraft used was a 19- seat Swearingen Metroliner.

Furt
""Furt"" is the eighth episode of the second season of the American musical television series ""Glee"", and the thirtieth episode overall. It was written by series creator Ryan Murphy, directed by Carol Banker, and premiered on Fox in the United States on November 23, 2010. The episode features a guest appearance by actress Carol Burnett as a Nazi hunter and mother of cheerleading coach Sue Sylvester (Jane Lynch), who shows up for the first time in years, just in time to attend Sue's wedding to herself. The long-anticipated wedding of Burt Hummel (Mike O'Malley) and Carole Hudson (Romy Rosemont) is also featured, and the bullying storyline reaches a climax that results in Kurt (Chris Colfer) transferring from McKinley High to Dalton Academy at the end of the episode.

Ruskin Colony
The Ruskin Colony (or Ruskin Commonwealth Association) was a utopian socialist colony which existed near Tennessee City in Dickson County, Tennessee from 1894 to 1896. The colony moved to a slightly more permanent second settlement on an old farm five miles north from 1896 to 1899, and saw another brief incarnation near Waycross, in southern Georgia, from 1899 until it finally dissolved in 1901. Its regional location within the Southern United States set it apart from many other similar utopian projects of the era. At its high point, the population was around 250. The colony was named after John Ruskin, the English socialist writer. A cave on the colony's second property in Dickson County still carries his name. The site of the colony's second settlement in Dickson County is listed on the National Register of Historic Places.

Where was the performer of song Giati Fovase born?"
e4a48f9408c111ebbd8bac1f6bf848b6,Brother Liu And Brother Wang On The Roads In Taiwan,Král Ulice,"Revenge of the Electric Car
Revenge of the Electric Car is a 2011 American feature documentary film by Chris Paine, who also directed"" Who Killed the Electric Car?"". The documentary, executive produced by Stefano Durdic, and produced by PG Morgan and Jessie Deeter, had its world premiere at the 2011 Tribeca Film Festival on Earth Day, April 22, 2011. The theatrical release to the public took place on October 21, 2011.

William II of Württemberg
William II (25 February 1848 – 2 October 1921) was the last King of Württemberg. He ruled from 6 October 1891 until the abolition of the kingdom on 30 November 1918.

Bob Larmore
Bob Larmore was born in Anderson, Indiana on December 6, 1896 to parents James, and Maude Larmore of Ohio, and Indiana, respectively. Fred G. Larmore owned and operated Larmore Ice Cream Company, which was incorporated in 1918. Bob Larmore attended Central High School in St. Louis Missouri. In May 1918, while still in high school, Larmore was signed by the Major League Baseball (MLB) St. Louis Cardinals. Before signing with Cardinals' manager Branch Rickey, Larmore informed him that he wished to continue attending school. He was the first player in the history of Major League Baseball to be playing for a team while still attending high school. Larmore's teachers at school allowed him to leave at noon every day to go to Cardinal Field. He was intended to be the fill-in at shortstop for St. Louis, who were absent a player at that position due to an injury to Rogers Hornsby.

Which film has the director born first, Král Ulice or Brother Liu And Brother Wang On The Roads In Taiwan?"
0f64620c08dd11ebbd9dac1f6bf848b6,Chaitrada Chandrama,Amelia Lópes O'Neill,"Flask Glacier
Flask Glacier (), is a gently-sloping glacier, long, flowing east from Bruce Plateau to enter Scar Inlet between Daggoo Peak and Spouter Peak in Graham Land, Antarctica. The lower reaches of this glacier were surveyed and photographed by the Falklands Islands Dependencies Survey (FIDS) in 1947. The entire glacier was photographed by the Falkland Islands and Dependencies Aerial Survey Expedition in 1955–56, and mapped by the FIDS in 1957. It was named by the UK Antarctic Place-names Committee after the third mate on the ""Pequod"" in Herman Melville's ""Moby-Dick; or, The White Whale"".

Powder Blue (film)
Powder Blue is a 2009 American drama film with an ensemble cast featuring several interconnected story arcs. It was written and directed by Timothy Linh Bui, and features Patrick Swayze's last film role before his death in September that year. The film saw only limited theatrical release in the United States and was ultimately released principally on DVD in May 2009. The film was subsequently released in Kazakhstan and Russia and on US cable television premium movie channels in late 2009.

Stitched (film)
Stitched is a 2011 American horror short film written and directed by Garth Ennis. It was created in attempt to draw interest in a feature, and to promote Ennis's own comic book series of the same name, the first issue of which was published by Avatar Press two months after the film's July premiere at the 2011 San Diego Comic- Con International.

Which film has the director born earlier, Chaitrada Chandrama or Amelia Lópes O'Neill?"
bac25d8308a311ebbd7cac1f6bf848b6,No,yes,"Nanjing
Some of the leading art groups of China are based in Nanjing; they include the Qianxian Dance Company, Nanjing Dance Company, Jiangsu Peking Opera Institute and Nanjing Xiaohonghua Art Company among others.

Bad Boy (1935 film)
Bad Boy is a 1935 American comedy film directed by John G. Blystone and written by Allen Rivkin. The film stars James Dunn, Dorothy Wilson, Louise Fazenda, Victor Kilian, John Wray and Luis Alberni. The film was released on October 25, 1935, by 20th Century Fox.

Avernus Colles
Avernus Colles is a region of fractured terrain on Mars on the southeast margin of Elysium Planitia, at 1.6°S, 171°E. It is fairly large, being 244 km (152 mi) in diameter. Avernus Colles can be found in the Elysium quadrangle. It was named in 1985 after a lake in Campania, Italy, which is believed by some to be an entrance to the underworld.

Are both Don Sasa and Boyd R. Overhulse from the same country?"
d5b6ea5c0bd911eba7f7acde48001122,Ishaan Majumdar.,Piya Sengupta,"Mahmoud Sadri
Mahmoud Sadri is an Iranian sociologist. He is the twin brother of Ahmad Sadri. Mahmoud Sadri is a full professor of sociology at the Federation of North Texas Area Universities that includes Texas Woman's University, University of North Texas, and A&M University, Commerce. His major interests include Sociology of Religion, Sociology of Culture, and Theoretical Sociology. His other interests include reform Islam and Interfaith Dialogue. He has a( still developing) website that contains most of his Persian and some of his English works. The address is: drmahmoudsadri.com. Dr. Sadri regularly contributes to popular journals and newspapers in Iran, and grants interviews to radio and television programs such as BBC, Radio France, Voice of America, and Radio Australia. Also, he writes op. ed pieces for"" Daily Star The Guardian"", UK. "" The New York Times"", Fort Worth Daily Telegraph,"" Newsweek"", and"" Time"" have carried interviews, profiles, and quotations from him in the recent years.

Rolf Hind
Rolf Hind( born 1964 in London) is a British pianist and composer. He studied at the Royal College of Music in London and at the University of California, Los Angeles.

Sophia Louise of Mecklenburg-Schwerin
Sophia Louisa of Mecklenburg-Schwerin (Sofie Luise; 6 May 1685 – 29 July 1735) was Queen consort in Prussia by marriage to King Frederick I of Prussia. She was famed for her beauty.

Who is the spouse of the director of film Paribar?"
